Day,Street Name,Latitude,Longitude,Violation Time,Zone,Parking Violation
6,Coney Island Ave,40.582634,-73.959993,0036,4,1
0,41st Ave,40.7637566,-73.7700427,2458,150,1
6,162nd St,40.7338762,-73.8077853,2401,145,1
6,Foster Ave,40.6443027,-73.9128939,2311,140,1
0,E 169th St,40.8313794,-73.9010022,0542,35,1
6,Church Ave,40.6492649,-73.9635215,0204,13,1
6,W 207th St,40.8661311,-73.9202099,0006,1,1
6,Folin St,40.854061,-73.898311,0502,31,1
6,E 98th St,40.786562,-73.948517,2403,145,1
6,Bailey Ave,40.8854251,-73.8947719,0624,39,1
6,Lafayette Ave,40.8220026,-73.8579357,2439,148,1
6,Church St,40.639094,-74.1311054,2419,146,1
6,Jamaica Ave,40.6774489,-73.8985116,0552,36,1
6,Union St,40.6779443,-73.9843807,0619,38,1
6,W 48th St,40.7604965,-73.9857348,0139,10,1
0,E 180th St,40.8398261,-73.8703289,0538,34,1
0,Grand Concourse,40.8791041,-73.8845682,0506,31,1
0,W 180th St,40.849145,-73.935471,0151,12,1
0,E 136th St,40.8098407,-73.9286331,0605,37,1
0,E 89th St,40.6475373,-73.9154246,0545,35,1
0,Rombouts Ave,40.8855636,-73.8302491,0115,8,1
0,W 63rd St,40.7745584,-73.9896525,2433,148,1
0,Ludlow St,40.7169046,-73.989985,2427,147,1
6,Snyder Ave,40.65051,-73.9237488,0555,36,1
6,Stagg St,40.709015,-73.948539,0616,38,1
6,160th St,40.7338809,-73.8078846,2414,146,1
6,Atlantic Ave,40.675959,-73.9044359,2410,146,1
0,E 55th St,40.619249,-73.922072,2416,146,1
6,Avenue M,40.619918,-73.942664,0047,5,1
6,E 103rd St,40.647325,-73.8970084,0632,40,1
6,Ludlow St,40.7169046,-73.989985,0147,11,1
0,164th St,40.7382043,-73.8045817,2456,150,1
6,Teller Ave,40.830936,-73.912395,0604,37,1
0,38th Ave,40.749899,-73.868826,2447,149,1
6,191st St,40.8552672,-73.9294139,0634,40,1
6,W 230th St,40.8803631,-73.9105548,0545,35,1
6,Jamaica Ave,40.6774489,-73.8985116,0106,7,1
6,Holt Pl,40.876302,-73.875895,0550,36,1
6,Baychester Ave,40.8772758,-73.8363967,0104,7,1
6,Jamaica Ave,40.6774489,-73.8985116,0308,19,1
0,Odell St,40.837073,-73.85437,0548,35,1
0,Hawthorne St,40.657661,-73.95322,0610,38,1
6,177th St,40.69826,-73.777445,0556,36,1
6,Kramer St,40.596629,-74.079522,2430,148,1
6,Flatbush Ave,40.6093889,-73.9217935,0321,21,1
0,E 17th St,40.59692,-73.95411,0150,12,1
6,Avenue M,40.619918,-73.942664,0026,3,1
6,Jamaica Ave,40.6774489,-73.8985116,0313,20,1
6,E 167th St,40.8345927,-73.9176438,0520,33,1
0,W 174th St,40.84718,-73.921345,0115,8,1
6,New Utrecht Ave,40.616621,-73.999709,0644,41,1
6,Washington Park,40.6729565,-73.9848572343073,0609,37,1
0,W 143rd St,40.8191141,-73.9371126,0644,41,1
6,Bedford Ave,40.7178272,-73.9577249,2401,145,1
6,Essex St,40.6570179,-73.8722392,0057,6,1
6,Avenue M,40.619918,-73.942664,0052,6,1
6,Odell St,40.837073,-73.85437,2309,139,1
0,W 47th St,40.7631519,-73.993986,2412,146,1
6,8th Ave,40.74658,-73.9975495,2426,147,1
6,Emmons Ave,40.5830818,-73.9543584,0049,5,1
6,W 180th St,40.849145,-73.935471,2326,141,1
6,92nd St,40.7830698,-73.9526703,2428,147,1
6,Dorchester Rd,40.638851,-73.964925,2430,148,1
0,Olmstead Ave,40.816498,-73.850599,0635,40,1
6,E 181st St,40.851404,-73.893426,0535,34,1
6,Atlantic Ave,40.675959,-73.9044359,0221,15,1
6,Jerome Ave,40.8446726,-73.9145136,0047,5,1
6,4th Ave,40.7366387,-73.9890162,0052,6,1
6,Sunnyside Ct,40.682955,-73.889293,0538,34,1
0,Henwood Pl,40.8475265,-73.9100947,0524,33,1
6,Stratford Ave,40.6193133,-74.0941333,0538,34,1
6,Bowery,40.7172381,-73.9954766,0032,4,1
0,61st St,40.71085,-73.901266,0021,3,1
6,Bridge St,40.6578093,-73.8305585,2423,147,1
6,Rockwell Pl,40.688254,-73.979286,0135,10,1
6,Gansevoort St,40.739405,-74.006449,0150,12,1
0,E 98th St,40.786562,-73.948517,2437,148,1
6,Bowery,40.7172381,-73.9954766,0057,6,1
0,Davidson Ave,40.847078,-73.913947,0533,34,1
0,E 180th St,40.8398261,-73.8703289,0453,30,1
6,Brighton Beach Ave,40.5773675,-73.9548182,2411,146,1
6,W 202nd St,40.861311,-73.921232,0007,1,1
0,Jamaica Ave,40.6774489,-73.8985116,2405,145,1
6,Atlantic Ave,40.675959,-73.9044359,0133,10,1
6,Atlantic Ave,40.675959,-73.9044359,0146,11,1
6,Oxford St,40.578841,-73.9379597,0643,41,1
6,E 43rd St,40.633657,-73.935254,0610,38,1
6,Webster Ave,40.869266,-73.8802225,0606,37,1
6,7th Ave,40.7630704,-73.9820256,0647,41,1
6,Woodruff Ave,40.654457,-73.960783,0559,36,1
6,Bedford Ave,40.7178272,-73.9577249,0556,36,1
6,E 94th St,40.6529818,-73.9151623,2426,147,1
6,5th Ave,40.801971,-73.945508,2440,149,1
6,E 180th St,40.8398261,-73.8703289,0457,30,1
6,Church Ave,40.6492649,-73.9635215,0214,14,1
6,Church St,40.639094,-74.1311054,2431,148,1
0,93rd St,40.750413,-73.874012,2413,146,1
6,White Plains Rd,40.8421201,-73.8649883,0615,38,1
6,Jamaica Ave,40.6774489,-73.8985116,0107,7,1
6,New Utrecht Ave,40.616621,-73.999709,0648,41,1
6,Park Ave,40.8056738,-73.9384143,0328,21,1
6,62nd Ave,40.723487,-73.876841,0613,38,1
6,89th Ave,40.691706,-73.84924,0247,17,1
6,New Utrecht Ave,40.616621,-73.999709,0642,41,1
6,162nd St,40.7338762,-73.8077853,2422,147,1
6,Plymouth St,40.7037542,-73.9865807,2422,147,1
6,Essex St,40.6570179,-73.8722392,0014,2,1
6,Jerome Ave,40.8446726,-73.9145136,0016,2,1
6,Jamaica Ave,40.6774489,-73.8985116,0009,1,1
6,Prince St,40.7241951,-73.9977898,2439,148,1
0,Hawthorne St,40.657661,-73.95322,0608,37,1
0,41st Rd,40.7555552,-73.8333316,2447,149,1
0,E Mosholu Pky,40.9001076,-73.8862924,0601,37,1
6,165th St,40.701366,-73.791869,2419,146,1
6,Chrystie St,40.723736,-73.9910072,0011,2,1
6,W 180th St,40.849145,-73.935471,0553,36,1
0,Avenue L,40.630831,-73.907351,0053,6,1
6,Boston Rd,40.8829171,-73.8356557,0634,40,1
6,E 98th St,40.786562,-73.948517,2435,148,1
6,Ludlow St,40.7169046,-73.989985,0017,2,1
6,83rd St,40.704821,-73.865872,2351,144,1
6,Court St,40.6940745,-73.9917825,0012,2,1
6,Liberty Ave,40.6744049,-73.8965126,0310,20,1
0,E 55th St,40.619249,-73.922072,2446,149,1
0,Grand Ave,40.7303619,-73.8868521,2421,147,1
6,E Tremont Ave,40.8416938,-73.8434859,2423,147,1
0,E 47th St,40.7546125,-73.9737345,2421,147,1
6,52nd St,40.7453968,-73.9122305,0648,41,1
6,S 2nd St,40.710479,-73.9544215,0541,35,1
6,Avenue S,40.603274,-73.959136,0300,19,1
6,E 150th St,40.8150666,-73.9130445,2422,147,1
6,160th St,40.7338809,-73.8078846,2450,150,1
6,Elton Ave,40.8237254,-73.9118845,0247,17,1
6,104th St,40.684239,-73.838078,0535,34,1
0,Park Ave,40.8056738,-73.9384143,0627,39,1
6,37th St,40.7716096,-73.910244,2412,146,1
0,Beaumont St,40.577054,-73.9509891,2404,145,1
6,Morris Ave,40.8113652,-73.9270455,0514,32,1
6,Livingston St,40.6887792,-73.9835545,0051,6,1
0,Fulton St,40.7102369,-74.0078096,0640,41,1
0,Allen St,40.722752,-73.9885918,2400,145,1
6,Pitkin Ave,40.675703,-73.870082,0621,39,1
6,W 38th St,40.7520914,-73.9854115,0545,35,1
6,Essex St,40.6570179,-73.8722392,0019,2,1
6,Suffolk St,40.717157,-73.98704,2402,145,1
6,Watson Ave,40.8267699,-73.8730737,0550,36,1
0,Lawrence St,40.693088,-73.986226,2454,150,1
0,Unionport Rd,40.8417948,-73.864282,0640,41,1
6,Chrystie St,40.723736,-73.9910072,0013,2,1
6,41st St,40.7723439,-73.9053335,0608,37,1
6,41st St,40.7723439,-73.9053335,2422,147,1
6,Walton Ave,40.83644,-73.918412,0537,34,1
6,3rd Ave,40.8043853,-73.9353347,2407,145,1
6,St Nicholas Ave,40.8316081,-73.9411272,0643,41,1
0,W 146th St,40.8222816,-73.9385175,0017,2,1
6,Cortelyou Rd,40.6414793,-73.963863,0056,6,1
0,23rd Ave,40.7664082,-73.8876634,0602,37,1
6,Sheepshead Bay Rd,40.5835116,-73.9504072,2442,149,1
6,Ashland Pl,40.6877778,-73.9783346,2452,150,1
6,101st St,40.6619223,-73.8328574,0647,41,1
0,E Tremont Ave,40.8416938,-73.8434859,0137,10,1
6,Liberty Ave,40.6744049,-73.8965126,0317,20,1
6,101st St,40.6619223,-73.8328574,0038,4,1
0,E Tremont Ave,40.8416938,-73.8434859,0542,35,1
6,Flatbush Ave,40.6093889,-73.9217935,0340,23,1
6,Villa Ave,40.6251458,-74.1450491,0546,35,1
6,New Utrecht Ave,40.616621,-73.999709,0649,41,1
6,Bowery,40.7172381,-73.9954766,0042,5,1
6,96th St,40.7943793,-73.9719996,2414,146,1
6,E 156th St,40.81737,-73.902579,0540,35,1
6,Park Ave,40.8056738,-73.9384143,0449,29,1
6,Park Ave,40.8056738,-73.9384143,0446,29,1
6,Beach 123rd St,40.5795404,-73.844034,0647,41,1
6,Freeport Loop,40.6456071,-73.8813539,0556,36,1
0,White Plains Rd,40.8421201,-73.8649883,0526,33,1
6,Atlantic Ave,40.675959,-73.9044359,0030,4,1
0,Gale Pl,40.884908,-73.892992,0640,41,1
6,Gates Ave,40.707831,-73.9037669,0537,34,1
6,E 12th St,40.5831065,-73.9573412,0014,2,1
6,Park Ave,40.8056738,-73.9384143,0454,30,1
6,99th St,40.737043,-73.859387,0558,36,1
6,Orchard St,40.7227492,-73.9878545,0007,1,1
0,E 92nd St,40.6563536,-73.9213755,0634,40,1
6,E 201st St,40.869871,-73.882819,0556,36,1
6,Jamaica Ave,40.6774489,-73.8985116,0317,20,1
6,Falmouth St,40.5775735,-73.9462811,0213,14,1
6,41st Rd,40.7555552,-73.8333316,2456,150,1
6,Walton Ave,40.83644,-73.918412,0527,33,1
6,41st St,40.7723439,-73.9053335,0625,39,1
6,W 38th St,40.7520914,-73.9854115,0218,14,1
6,Chrystie St,40.723736,-73.9910072,0016,2,1
0,Terrace View Ave,40.8775555,-73.9116513,0645,41,1
0,Allen St,40.722752,-73.9885918,2455,150,1
6,Jamaica Ave,40.6774489,-73.8985116,0315,20,1
0,163rd St,40.707016,-73.798258,2403,145,1
6,W 153rd St,40.827877,-73.938237,0052,6,1
6,Franklin Ave,40.6706813,-73.9579734,0601,37,1
6,Fulton Ave,40.8356645,-73.9011365,0621,39,1
6,Park Ave,40.8056738,-73.9384143,2412,146,1
6,Jamaica Ave,40.6774489,-73.8985116,0009,1,1
6,30th Ave,40.7666967,-73.9215824,0634,40,1
6,23rd Ave,40.7664082,-73.8876634,2436,148,1
0,Davidson Ave,40.847078,-73.913947,0530,34,1
0,Croes Ave,40.830563,-73.870903,0632,40,1
0,Central Park South,40.7646364,-73.9737661,2427,147,1
6,E 196th St,40.8678768,-73.8929982,0541,35,1
6,Duffield St,40.693036,-73.984292,0038,4,1
6,Flatbush Ave,40.6093889,-73.9217935,0306,19,1
6,Decatur St,40.6819701,-73.9288668,2416,146,1
6,Washington Park,40.6729565,-73.9848572343073,0610,38,1
6,Chrystie St,40.723736,-73.9910072,0026,3,1
0,Shakespeare Ave,40.8351662,-73.9239865,0138,10,1
6,Bowery,40.7172381,-73.9954766,0036,4,1
6,W 40th St,40.7596857,-73.999591,0228,15,1
6,Hull Ave,40.726709,-73.898652,0059,6,1
6,Lafayette Ave,40.8220026,-73.8579357,0214,14,1
0,Boston Rd,40.8829171,-73.8356557,0512,32,1
6,Atlantic Ave,40.675959,-73.9044359,2417,146,1
6,Jamaica Ave,40.6774489,-73.8985116,0015,2,1
0,Crotona Park,40.8389019,-73.8938645115504,0333,22,1
0,Benedict Ave,40.622896,-74.126156,0520,33,1
6,Rivington St,40.7204925,-73.9897247,2439,148,1
6,W 41st St,40.758945,-73.9958,0210,14,1
6,Willoughby St,40.6920468,-73.9824338,0016,2,1
0,E 31st St,40.629942,-73.946449,0038,4,1
6,41st Ave,40.7637566,-73.7700427,0641,41,1
6,New Utrecht Ave,40.616621,-73.999709,0641,41,1
0,Jerome Ave,40.8446726,-73.9145136,2410,146,1
6,Snyder Ave,40.65051,-73.9237488,0244,17,1
6,Atlantic Ave,40.675959,-73.9044359,0136,10,1
0,70th Ave,40.7286207,-73.8257796,2452,150,1
6,Bowery,40.7172381,-73.9954766,0029,3,1
6,Hanson Pl,40.6855056,-73.9742795,0152,12,1
6,124th St,40.7741154,-73.8445289,0619,38,1
6,Flushing Ave,40.702674,-73.933951,0312,20,1
6,Pugsley Ave,40.8325706,-73.857503,0243,17,1
6,E Tremont Ave,40.8416938,-73.8434859,0026,3,1
6,E 180th St,40.8398261,-73.8703289,0510,32,1
6,Park Ave,40.8056738,-73.9384143,0439,28,1
6,Watjean Ct,40.596374,-73.7584231,0636,40,1
6,Bowery,40.7172381,-73.9954766,0114,8,1
6,Avenue Z,40.5895534,-73.9398512,0642,41,1
6,Park Ave,40.8056738,-73.9384143,0115,8,1
6,Van Cleef St,40.7399698,-73.850329,2442,149,1
0,Columbus Ave,40.7877937,-73.9712227,2444,149,1
6,Baxter Ave,40.74704,-73.882989,2254,138,1
6,Court St,40.6940745,-73.9917825,0015,2,1
6,E 150th St,40.8150666,-73.9130445,2426,147,1
6,Oriental Blvd,40.5780885,-73.9416467,0218,14,1
6,New Utrecht Ave,40.616621,-73.999709,0636,40,1
0,Alcott Pl,40.87218335,-73.8301837652268,0245,17,1
6,New Utrecht Ave,40.616621,-73.999709,0638,40,1
6,Hull Ave,40.726709,-73.898652,0649,41,1
0,Bedford Park Blvd,40.8726864,-73.887491,0649,41,1
6,Ashland Pl,40.6877778,-73.9783346,0205,13,1
6,Park Ave,40.8056738,-73.9384143,0317,20,1
6,Crescent St,40.7778585,-73.9155654,0603,37,1
0,Franklin Ave,40.6706813,-73.9579734,0547,35,1
6,Rockwell Pl,40.688254,-73.979286,0225,15,1
6,E 19th St,40.6280965,-73.958081,0011,2,1
6,Park Ave,40.8056738,-73.9384143,0343,23,1
0,Utica Ave,40.679347,-73.9308408,0300,19,1
6,Allen St,40.722752,-73.9885918,0113,8,1
0,White Plains Rd,40.8421201,-73.8649883,0229,15,1
6,Merrick Blvd,40.6741148,-73.73025,0107,7,1
6,Crotona Park,40.8389019,-73.8938645115504,0516,32,1
6,W 122nd St,40.8070115,-73.949671,2459,150,1
6,St James Pl,40.594557,-74.106654,0558,36,1
6,Washington Park,40.6729565,-73.9848572343073,0607,37,1
6,Park Ave,40.8056738,-73.9384143,0457,30,1
6,Coney Island Ave,40.582634,-73.959993,0013,2,1
6,37th Ave,40.7626091,-73.8267626,2446,149,1
0,165th St,40.701366,-73.791869,2408,145,1
0,St Nicholas Ave,40.8316081,-73.9411272,0244,17,1
0,Division St,40.7144204,-73.9921352,2441,149,1
6,University Ave,40.8469863,-73.9205513,0500,31,1
6,98th St,40.651481,-73.833132,0549,35,1
0,Grand Concourse,40.8791041,-73.8845682,2407,145,1
6,38th Ave,40.749899,-73.868826,2423,147,1
6,Nelson Ave,40.5424678,-74.1459454,0546,35,1
6,Bedford Ave,40.7178272,-73.9577249,0245,17,1
6,38th Ave,40.749899,-73.868826,0536,34,1
6,E 169th St,40.8313794,-73.9010022,0631,40,1
0,49th St,40.7605031,-73.9836073,2430,148,1
6,Fulton Ave,40.8356645,-73.9011365,2355,144,1
6,49th St,40.7605031,-73.9836073,2402,145,1
6,Park Ave,40.8056738,-73.9384143,0329,21,1
0,Villa Ave,40.6251458,-74.1450491,0550,36,1
6,Jamaica Ave,40.6774489,-73.8985116,0334,22,1
6,E 95th St,40.650448,-73.911101,0643,41,1
6,Southern Blvd,40.8331369,-73.8902783,0211,14,1
6,6th Ave,40.7497204,-73.987817,0605,37,1
6,Bowery,40.7172381,-73.9954766,0110,8,1
6,Norfolk St,40.5784216,-73.9388726,2453,150,1
6,Ludlow St,40.7169046,-73.989985,0103,7,1
6,Davidson Ave,40.847078,-73.913947,0620,39,1
6,Ludlow St,40.7169046,-73.989985,0013,2,1
6,Chrystie St,40.723736,-73.9910072,0017,2,1
6,Coney Island Ave,40.582634,-73.959993,0007,1,1
6,University Ave,40.8469863,-73.9205513,0310,20,1
6,Liberty Ave,40.6744049,-73.8965126,0313,20,1
6,Sutphin Blvd,40.7055897,-73.8100753,0025,3,1
6,Park Ave,40.8056738,-73.9384143,0321,21,1
6,E 19th St,40.6280965,-73.958081,0255,18,1
6,Chrystie St,40.723736,-73.9910072,0010,2,1
0,Franklin Ave,40.6706813,-73.9579734,0138,10,1
6,Hanson Pl,40.6855056,-73.9742795,0111,8,1
0,163rd St,40.707016,-73.798258,2433,148,1
6,Bowery,40.7172381,-73.9954766,0046,5,1
6,Atlantic Ave,40.675959,-73.9044359,0200,13,1
6,Jamaica Ave,40.6774489,-73.8985116,0549,35,1
6,Orchard St,40.7227492,-73.9878545,0215,14,1
6,Halsey St,40.69607,-73.9050185,0647,41,1
0,52nd St,40.7453968,-73.9122305,0632,40,1
0,38th Ave,40.749899,-73.868826,2442,149,1
0,Walton Ave,40.83644,-73.918412,0528,33,1
0,58th St,40.6432972,-74.0194227,0202,13,1
6,E Tremont Ave,40.8416938,-73.8434859,2259,138,1
6,Elder Ave,40.518919,-74.209721,0249,17,1
0,St Paul Pl,40.650701,-73.962645,0640,41,1
6,Bleecker St,40.7259471,-73.9946797,2307,139,1
6,Kent Ave,40.6991108,-73.9604263,0611,38,1
6,New Utrecht Ave,40.616621,-73.999709,0648,41,1
6,W 15th Pl,40.5861507,-73.9835865,0108,7,1
0,37th Ave,40.7626091,-73.8267626,2448,149,1
6,79th St,40.783793,-73.9802682,0611,38,1
0,W 188th St,40.8536328,-73.9304149,0542,35,1
0,Bay Pky,40.6071243,-73.9884142,0635,40,1
0,E Tremont Ave,40.8416938,-73.8434859,0019,2,1
6,Dorchester Rd,40.638851,-73.964925,0619,38,1
0,Osborne Pl,40.85586,-73.915711,0545,35,1
6,Hampden Pl,40.8615254,-73.9108537,0530,34,1
0,University Ave,40.8469863,-73.9205513,0236,16,1
0,40th Rd,40.7587658,-73.8304174,2452,150,1
6,Atlantic Ave,40.675959,-73.9044359,0342,23,1
0,E 168th St,40.835412,-73.915385,0449,29,1
6,Essex St,40.6570179,-73.8722392,0015,2,1
6,Duffield St,40.693036,-73.984292,0109,7,1
0,Carver Loop,40.8780774,-73.8259655,0105,7,1
6,Park Ave,40.8056738,-73.9384143,0459,30,1
0,Villa Ave,40.6251458,-74.1450491,0639,40,1
0,Ditmas Ave,40.640169,-73.957125,2437,148,1
6,Parade Pl,40.6519795,-73.9654015,0603,37,1
6,Cross Bronx Expy,40.8431488,-73.8912431,0548,35,1
0,E 85th St,40.6356145,-73.9070917,2453,150,1
6,E 221st St,40.883155,-73.856276,0009,1,1
0,Church Ave,40.6492649,-73.9635215,0248,17,1
0,Broadway,40.892084,-73.8971095,2432,148,1
6,E 95th St,40.650448,-73.911101,0647,41,1
6,E 21st St,40.611129,-73.9525774,0118,8,1
6,Oriental Blvd,40.5780885,-73.9416467,0632,40,1
6,Lurting Ave,40.87125,-73.856614,0539,34,1
6,Dekalb Ave,40.689935,-73.9816944,0053,6,1
0,W 144th St,40.8239713,-73.9467212,2428,147,1
6,W 55th St,40.7656038,-73.984276,2418,146,1
6,West St,40.596353,-73.971329,2424,147,1
0,Bainbridge Ave,40.881076,-73.878487,0507,31,1
0,Campus Rd,40.630671,-73.948884,2437,148,1
6,E 29th St,40.6152395,-73.9457135,2407,145,1
6,Parkside Ave,40.6551595,-73.9615361,0614,38,1
0,Clay Ave,40.8396776,-73.9057457,0445,29,1
6,Parkside Pl,40.65513345,-73.9616966057971,0633,40,1
6,Columbus Ave,40.7877937,-73.9712227,0646,41,1
6,Valentine Ave,40.850253,-73.900694,0519,32,1
6,Park Ave,40.8056738,-73.9384143,0450,30,1
6,Grand Concourse,40.8791041,-73.8845682,0452,30,1
0,St Paul Pl,40.650701,-73.962645,0612,38,1
6,College Ave,40.833409,-73.913001,0631,40,1
0,White Plains Rd,40.8421201,-73.8649883,0509,31,1
6,Jerome Ave,40.8446726,-73.9145136,0017,2,1
0,E 87th St,40.648106,-73.918515,2417,146,1
6,Amsterdam Ave,40.8467328,-73.9318876,2305,139,1
6,Delmar Loop,40.6493927,-73.8825911,0601,37,1
0,6th Ave,40.7497204,-73.987817,0626,39,1
0,Stanton St,40.7217186,-73.9893607,2446,149,1
6,Blondell Ave,40.8406241,-73.8412321,0009,1,1
6,Putnam Ave,40.704871,-73.901997,0556,36,1
6,Parkside Ave,40.6551595,-73.9615361,0148,11,1
0,W 15th St,40.574793,-73.98215,2407,145,1
0,Cross Bronx Expy,40.8431488,-73.8912431,0045,5,1
6,W 154th St,40.8308881,-73.9434627,0640,41,1
6,Baychester Ave,40.8772758,-73.8363967,2321,141,1
0,E 172nd St,40.840197,-73.910094,0613,38,1
0,Jesup Ave,40.8453266,-73.9183309,0205,13,1
0,W 72nd St,40.7785652,-73.9815017,2421,147,1
6,Prospect Ave,40.6655186,-73.9927702,0513,32,1
6,Boston Rd,40.8829171,-73.8356557,0638,40,1
6,E 226th St,40.888832,-73.861086,0023,3,1
0,Broadway,40.892084,-73.8971095,2446,149,1
6,Orchard St,40.7227492,-73.9878545,0015,2,1
0,E 28th St,40.6073147,-73.9451569,2404,145,1
6,Atlantic Ave,40.675959,-73.9044359,0050,6,1
0,Forest Pky,40.694259,-73.861681,2439,148,1
6,108th Ave,40.6938832,-73.7975671,0550,36,1
6,Jerome Ave,40.8446726,-73.9145136,0010,2,1
0,E 201st St,40.869871,-73.882819,0531,34,1
