Day,Street Name,Latitude,Longitude,Violation Time,Zone,Parking Violation
2,5th St,40.6229092,-74.1907603,2214,134,1
2,St Nicholas Ave,40.8316081,-73.9411272,2103,127,1
2,Ovington Ave,40.6248276,-74.0046192,2124,129,1
1,116th St,40.6934234,-73.8305536,2121,129,1
3,Austin St,40.706002,-73.8259549,2035,124,1
3,Fort Washington Ave,40.8592113,-73.934246,2147,131,1
1,W 31st St,40.7471998,-73.9875144,2000,121,1
5,90th St,40.75053,-73.876876,2047,125,1
5,E 31st St,40.629942,-73.946449,2008,121,1
5,White Plains Rd,40.8421201,-73.8649883,2030,124,1
2,W 59th St,40.7646364,-73.9737661,1936,118,1
1,Flatbush Ave,40.6093889,-73.9217935,2036,124,1
2,University Ave,40.8469863,-73.9205513,2214,134,1
3,W 137th St,40.8153746,-73.9398384,2050,126,1
2,Schermerhorn St,40.6881687,-73.9839805,2035,124,1
1,38th Ave,40.749899,-73.868826,1937,118,1
3,E 28th St,40.6073147,-73.9451569,2042,125,1
3,Queens Blvd,40.7127672,-73.8275685,2035,124,1
5,Edgecombe Ave,40.830292,-73.9402243,2111,128,1
1,Parsons Blvd,40.7073827,-73.8037847,2028,123,1
4,W 151st St,40.826626,-73.939149,2107,127,1
4,2nd Ave,40.7843413,-73.9470257,2023,123,1
3,E 92nd St,40.6563536,-73.9213755,1956,120,1
2,6th Ave,40.7497204,-73.987817,2205,133,1
1,Parsons Blvd,40.7073827,-73.8037847,2028,123,1
5,Avenue O,40.613375,-73.955283,2225,135,1
4,W 167th St,40.838771,-73.928139,2155,132,1
2,E 167th St,40.8345927,-73.9176438,2207,133,1
3,Bronxdale Ave,40.8516256,-73.8678673,2029,123,1
3,Broadway,40.892084,-73.8971095,2106,127,1
4,Grand Ave,40.7303619,-73.8868521,2044,125,1
5,W 52nd St,40.7635851,-73.9852995,2223,135,1
2,Kent Ave,40.6991108,-73.9604263,2204,133,1
1,E 22nd St,40.6331682,-73.9558002,1905,115,1
4,E 104th St,40.6372549,-73.8845055,2205,133,1
1,Coleridge St,40.5771544,-73.9500717,2214,134,1
3,W 146th St,40.8222816,-73.9385175,2201,133,1
4,E 7th St,40.593478,-73.9632624,2125,129,1
3,Webster Ave,40.869266,-73.8802225,2030,124,1
4,Cruger Ave,40.871423,-73.866145,2052,126,1
5,10th Ave,40.8637912,-73.9194094,2057,126,1
3,W 143rd St,40.8191141,-73.9371126,2139,130,1
2,W 89th St,40.7896131,-73.9736025,1940,119,1
3,Tilden Ave,40.648539,-73.924249,2017,122,1
5,70th Ave,40.7286207,-73.8257796,2048,125,1
5,30th Ave,40.7666967,-73.9215824,2249,137,1
5,W 38th St,40.7520914,-73.9854115,2116,128,1
2,Rhinelander Ave,40.847042,-73.8684647,2046,125,1
2,W 124th St,40.8057884,-73.9428603,2118,128,1
5,Webster Ave,40.869266,-73.8802225,2025,123,1
3,Willoughby Ave,40.6933988,-73.9523358,2203,133,1
3,Bedford Park Blvd,40.8726864,-73.887491,2019,122,1
3,5th Ave,40.801971,-73.945508,2057,126,1
3,160th St,40.7338809,-73.8078846,2003,121,1
3,Broadway,40.892084,-73.8971095,2248,137,1
3,E 7th St,40.593478,-73.9632624,2137,130,1
1,Riverside Dr,40.8424364,-73.9440228,2217,134,1
5,E 225th St,40.8839916,-73.848645,2217,134,1
2,104th St,40.684239,-73.838078,2157,132,1
3,Union Ave,40.7154811,-73.9518355,2111,128,1
5,W 15th St,40.574793,-73.98215,2055,126,1
1,41st St,40.7723439,-73.9053335,2136,130,1
2,Morris Ave,40.8113652,-73.9270455,2131,130,1
3,E Tremont Ave,40.8416938,-73.8434859,2015,122,1
1,Parsons Blvd,40.7073827,-73.8037847,1956,120,1
2,70th Ave,40.7286207,-73.8257796,2141,131,1
5,St Marks Pl,40.7285734,-73.9875926,2046,125,1
2,E 95th St,40.650448,-73.911101,2050,126,1
4,E 88th St,40.647061,-73.9161078,2020,123,1
5,Morris Park Ave,40.8467876,-73.8591616,2236,136,1
1,Riverside Dr,40.8424364,-73.9440228,2203,133,1
5,College Point Blvd,40.7627837,-73.8355757,2209,133,1
4,Roosevelt Ave,40.746238,-73.897224,2051,126,1
4,Broadway,40.892084,-73.8971095,2142,131,1
4,Cortelyou Rd,40.6414793,-73.963863,2151,132,1
1,E 86th St,40.635417,-73.905614,2018,122,1
4,Broadway,40.892084,-73.8971095,2106,127,1
5,Ocean Ave,40.5835902,-73.9483933,2150,132,1
5,Livingston St,40.6887792,-73.9835545,2015,122,1
4,Ludlow St,40.7169046,-73.989985,1858,114,1
3,Tenney Pl,40.848423,-73.919241,2053,126,1
5,6th Ave,40.7497204,-73.987817,2238,136,1
5,Powers St,40.7123677,-73.9441406,2059,126,1
3,Fulton St,40.7102369,-74.0078096,2118,128,1
2,Cross Bronx Expy,40.8431488,-73.8912431,2052,126,1
3,Riverside Dr,40.8424364,-73.9440228,2053,126,1
2,Broadway,40.892084,-73.8971095,2215,134,1
2,E Tremont Ave,40.8416938,-73.8434859,2009,121,1
2,Parsons Blvd,40.7073827,-73.8037847,2021,123,1
3,5th Ave,40.801971,-73.945508,2229,135,1
5,Flatbush Ave,40.6093889,-73.9217935,2115,128,1
3,Hughes Ave,40.848933,-73.89046,2020,123,1
3,W 142nd St,40.8181377,-73.9367533,2209,133,1
5,Willoughby St,40.6920468,-73.9824338,2219,134,1
1,Guy R Brewer Blvd,40.7023096,-73.7954098,2010,122,1
2,Thayer St,40.863238,-73.926923,2248,137,1
4,W 53rd St,40.7622003,-73.9800788,2129,129,1
5,Roosevelt Ave,40.746238,-73.897224,2226,135,1
3,Clarendon Rd,40.6450383,-73.9198303,2240,137,1
3,W 204th St,40.867818,-73.923623,2015,122,1
5,Queens Blvd,40.7127672,-73.8275685,2157,132,1
3,35th Ave,40.7642328,-73.7879575,1850,114,1
5,E 183rd St,40.854975,-73.8925,2202,133,1
3,Hornell Loop,40.644744,-73.8784252,2126,129,1
3,W 231st St,40.879418,-73.905793,2207,133,1
3,Findlay Ave,40.8369075,-73.9096797,2139,130,1
2,41st St,40.7723439,-73.9053335,2227,135,1
1,65th Ave,40.7285638,-73.8580908,2002,121,1
4,114th St,40.692955,-73.832201,1934,118,1
5,41st St,40.7723439,-73.9053335,2235,136,1
5,W 141st St,40.8238602,-73.9522576,2215,134,1
5,Willoughby St,40.6920468,-73.9824338,2059,126,1
2,5th St,40.6229092,-74.1907603,2204,133,1
3,41st Ave,40.7637566,-73.7700427,1907,115,1
2,Flatbush Ave,40.6093889,-73.9217935,2203,133,1
5,Weiher Ct,40.826511,-73.909556,2033,124,1
5,Anderson Ave,40.634842,-74.134234,2122,129,1
5,E 186th St,40.857001,-73.891679,2027,123,1
2,Walton Ave,40.83644,-73.918412,2019,122,1
3,160th St,40.7338809,-73.8078846,1958,120,1
1,W 48th St,40.7604965,-73.9857348,2019,122,1
4,57th Ave,40.7343492,-73.8735708,2104,127,1
1,171st St,40.755736,-73.796126,1855,114,1
4,Freeport Loop,40.6456071,-73.8813539,2129,129,1
2,Ocean Pky,40.6072315,-73.9675403,2227,135,1
5,6th Ave,40.7497204,-73.987817,2221,135,1
2,160th St,40.7338809,-73.8078846,2025,123,1
5,Popham Ave,40.8473916,-73.9218904,2026,123,1
2,Flatbush Ave,40.6093889,-73.9217935,2105,127,1
3,Broadway,40.892084,-73.8971095,2110,128,1
5,Queens Blvd,40.7127672,-73.8275685,1935,118,1
1,Amsterdam Ave,40.8467328,-73.9318876,2032,124,1
5,10th Ave,40.8637912,-73.9194094,2049,125,1
5,E 1st St,40.5959197,-73.9702959,2004,121,1
3,Starling Ave,40.836347,-73.852207,2222,135,1
5,83rd St,40.704821,-73.865872,2049,125,1
2,Broadway,40.892084,-73.8971095,2048,125,1
3,E 119th St,40.801918,-73.9434367,2017,122,1
2,Putnam Ave,40.704871,-73.901997,2130,130,1
4,41st Ave,40.7637566,-73.7700427,2054,126,1
4,W 48th St,40.7604965,-73.9857348,1913,116,1
2,Grand Ave,40.7303619,-73.8868521,2207,133,1
5,Bedford Park Blvd,40.8726864,-73.887491,2049,125,1
4,E 7th St,40.593478,-73.9632624,2135,130,1
4,4th Ave,40.7366387,-73.9890162,2057,126,1
2,Amsterdam Ave,40.8467328,-73.9318876,2009,121,1
3,Anthony Ave,40.847908,-73.903565,1959,120,1
3,10th Ave,40.8637912,-73.9194094,2125,129,1
2,Cortelyou Rd,40.6414793,-73.963863,2111,128,1
1,27th St,40.771488,-73.920785,2101,127,1
5,W 15th St,40.574793,-73.98215,2135,130,1
2,Riverside Dr,40.8424364,-73.9440228,2203,133,1
5,6th Ave,40.7497204,-73.987817,2213,134,1
2,Broadway,40.892084,-73.8971095,2117,128,1
2,W 149th St,40.8277683,-73.9457415,1926,117,1
3,E 156th St,40.81737,-73.902579,2239,136,1
5,E 13th St,40.588929,-73.956391,2012,122,1
3,Ocean Pky,40.6072315,-73.9675403,2051,126,1
5,Ditmars Blvd,40.7698245,-73.9017602,2015,122,1
4,Westchester Ave,40.829753,-73.873728,2110,128,1
4,Emmons Ave,40.5830818,-73.9543584,2234,136,1
3,W 48th St,40.7604965,-73.9857348,1939,118,1
1,W 124th St,40.8057884,-73.9428603,2220,135,1
5,104th St,40.684239,-73.838078,2223,135,1
3,W 204th St,40.867818,-73.923623,2149,131,1
4,3rd Ave,40.8043853,-73.9353347,2109,127,1
1,Parsons Blvd,40.7073827,-73.8037847,2208,133,1
4,E 6th St,40.7220515,-73.9758144,2126,129,1
5,E 33rd St,40.6113788,-73.9368975,2222,135,1
1,7th Ave,40.7630704,-73.9820256,2053,126,1
5,W 154th St,40.8308881,-73.9434627,2156,132,1
5,Lexington Ave,40.7999294,-73.9406665,1851,114,1
1,Queens Blvd,40.7127672,-73.8275685,1924,117,1
5,W 26th St,40.7445213,-73.9907355,2141,131,1
5,E 19th St,40.6280965,-73.958081,2129,129,1
1,W 15th St,40.574793,-73.98215,2205,133,1
1,W 43rd St,40.7567697,-73.9865988,2131,130,1
5,St Johns Pl,40.6698138,-73.9167897,2148,131,1
5,E 207th St,40.875499,-73.876491,2156,132,1
2,W 115th St,40.8078983,-73.9657268,2035,124,1
2,E 10th St,40.6053075,-73.9625623,2214,134,1
3,W 145th St,40.8264439,-73.9504573,2028,123,1
3,Sackett Ave,40.847068,-73.84657,2215,134,1
5,Everit St,40.7027544,-73.9942288,2034,124,1
1,Broadway,40.892084,-73.8971095,2155,132,1
2,Popham Ave,40.8473916,-73.9218904,2245,137,1
1,Cruger Ave,40.871423,-73.866145,2022,123,1
3,90th St,40.75053,-73.876876,2046,125,1
5,W 15th St,40.574793,-73.98215,2047,125,1
5,Hughes Ave,40.848933,-73.89046,2034,124,1
5,Anderson Ave,40.634842,-74.134234,2243,137,1
4,W 146th St,40.8222816,-73.9385175,2246,137,1
3,138th St,40.7160753,-73.8215639,2140,131,1
2,Carroll St,40.846319,-73.7833838,2216,134,1
5,W 58th St,40.7671189,-73.9817098,2012,122,1
5,E 91st St,40.6485054,-73.9138557,2019,122,1
2,7th Ave,40.7630704,-73.9820256,2114,128,1
3,E 172nd St,40.840197,-73.910094,2136,130,1
5,Bronx Park East,40.853686,-73.869167,2145,131,1
3,Queens Blvd,40.7127672,-73.8275685,2050,126,1
4,W 48th St,40.7604965,-73.9857348,2119,128,1
3,W 89th St,40.7896131,-73.9736025,2200,133,1
5,Flatbush Ave,40.6093889,-73.9217935,2155,132,1
2,St Nicholas Ave,40.8316081,-73.9411272,2019,122,1
4,Gallatin Pl,40.6910332,-73.9865202,2039,124,1
1,E 77th St,40.6371735,-73.9189077,2038,124,1
1,62nd Dr,40.734319,-73.855466,2041,125,1
4,Broadway,40.892084,-73.8971095,2201,133,1
5,Emmons Ave,40.5830818,-73.9543584,2150,132,1
3,W 20th St,40.7434266,-73.9998517,2102,127,1
3,160th St,40.7338809,-73.8078846,2033,124,1
2,40th Ave,40.772807,-73.742318,2048,125,1
5,16th Ave,40.7848762,-73.7795696,2243,137,1
3,Popham Ave,40.8473916,-73.9218904,2223,135,1
5,Justice Ave,40.736999,-73.875247,2109,127,1
5,Pinehurst Ave,40.852008,-73.938896,2143,131,1
2,Lafayette St,40.511003,-74.250689,2046,125,1
5,160th St,40.7338809,-73.8078846,2024,123,1
5,E 11th St,40.5827807,-73.9590022,2109,127,1
5,W 136th St,40.8207561,-73.9545541,2044,125,1
3,E 130th St,40.8082894,-73.9368805,2017,122,1
5,St Nicholas Ave,40.8316081,-73.9411272,2244,137,1
5,Queens Blvd,40.7127672,-73.8275685,2144,131,1
4,W 149th St,40.8277683,-73.9457415,2203,133,1
2,St Nicholas Ave,40.8316081,-73.9411272,2058,126,1
4,Bay 46th St,40.589651,-73.987421,2153,132,1
3,38th St,40.7709006,-73.9098041,2052,126,1
2,2nd Ave,40.7843413,-73.9470257,2126,129,1
1,Popham Ave,40.8473916,-73.9218904,2051,126,1
4,W 48th St,40.7604965,-73.9857348,1930,118,1
3,St Nicholas Ave,40.8316081,-73.9411272,2147,131,1
5,W 53rd St,40.7622003,-73.9800788,2227,135,1
2,W 165th St,40.8391816,-73.9411376,2159,132,1
5,E 28th St,40.6073147,-73.9451569,2107,127,1
3,Bedford Park Blvd,40.8726864,-73.887491,2022,123,1
3,160th St,40.7338809,-73.8078846,2022,123,1
4,Coney Island Ave,40.582634,-73.959993,2031,124,1
2,W 51st St,40.7603124,-73.9794674,2151,132,1
4,Hull Ave,40.726709,-73.898652,2117,128,1
5,6th Ave,40.7497204,-73.987817,2110,128,1
3,Roosevelt Ave,40.746238,-73.897224,2121,129,1
4,6th Ave,40.7497204,-73.987817,2048,125,1
5,E 7th St,40.593478,-73.9632624,2143,131,1
2,Broadway,40.892084,-73.8971095,2105,127,1
3,Queens Blvd,40.7127672,-73.8275685,2022,123,1
2,37th Ave,40.7626091,-73.8267626,2211,134,1
4,Starling Ave,40.836347,-73.852207,2058,126,1
5,160th St,40.7338809,-73.8078846,2003,121,1
4,W 145th St,40.8264439,-73.9504573,2240,137,1
2,60th St,40.696799,-73.896772,2238,136,1
4,10th Ave,40.8637912,-73.9194094,2025,123,1
3,Everit St,40.7027544,-73.9942288,2133,130,1
2,E 225th St,40.8839916,-73.848645,2225,135,1
2,Odell St,40.837073,-73.85437,2214,134,1
5,University Ave,40.8469863,-73.9205513,2136,130,1
4,67th Ave,40.7358337,-73.7893202,2040,125,1
2,W 136th St,40.8207561,-73.9545541,2053,126,1
4,E 134th St,40.805368,-73.921895,2128,129,1
5,5th Ave,40.801971,-73.945508,2105,127,1
1,Amsterdam Ave,40.8467328,-73.9318876,1959,120,1
2,41st St,40.7723439,-73.9053335,2211,134,1
2,Wallabout St,40.699284,-73.959824,2241,137,1
4,W 124th St,40.8057884,-73.9428603,2044,125,1
3,E 95th St,40.650448,-73.911101,2158,132,1
5,6th Ave,40.7497204,-73.987817,2237,136,1
2,Parkside Pl,40.65513345,-73.9616966057971,2101,127,1
1,4th Ave,40.7366387,-73.9890162,2009,121,1
3,Alexander Ave,40.8130337,-73.9229555,2048,125,1
2,160th St,40.7338809,-73.8078846,2004,121,1
3,W 15th St,40.574793,-73.98215,2205,133,1
5,40th Ave,40.772807,-73.742318,2201,133,1
3,70th Ave,40.7286207,-73.8257796,2110,128,1
2,W 34th St,40.7497396,-73.987639,2117,128,1
3,Grand St,40.7181616,-73.9937839,2106,127,1
1,10th Ave,40.8637912,-73.9194094,2201,133,1
5,W 51st St,40.7603124,-73.9794674,2138,130,1
5,Henry St,40.7135074,-73.9885984,2114,128,1
1,Livingston St,40.6887792,-73.9835545,2038,124,1
4,Matthewson Rd,40.8537406,-73.9204415,2124,129,1
4,38th St,40.7709006,-73.9098041,2111,128,1
4,Junction Blvd,40.7324886,-73.8636985,2153,132,1
3,E Tremont Ave,40.8416938,-73.8434859,2006,121,1
4,Flatbush Ave,40.6093889,-73.9217935,2016,122,1
2,E 88th St,40.647061,-73.9161078,2206,133,1
1,Broadway,40.892084,-73.8971095,2021,123,1
3,5th St,40.6229092,-74.1907603,2204,133,1
5,W 143rd St,40.8191141,-73.9371126,2115,128,1
2,Macombs Rd,40.840766,-73.917299,2223,135,1
3,Hancock St,40.58893,-74.095247,2223,135,1
1,Coleridge St,40.5771544,-73.9500717,2217,134,1
2,College Ave,40.833409,-73.913001,2233,136,1
3,Morris Ave,40.8113652,-73.9270455,2133,130,1
4,Neptune Ave,40.5770026,-74.0023361,2140,131,1
5,Fulton Ave,40.8356645,-73.9011365,2215,134,1
3,E 28th St,40.6073147,-73.9451569,2049,125,1
5,Snyder Ave,40.65051,-73.9237488,2105,127,1
2,41st Ave,40.7637566,-73.7700427,1902,115,1
3,Hillside Ave,40.7210961,-73.7593749,2231,136,1
4,Sterling Pl,40.6706854,-73.9165092,2242,137,1
4,Bronx Park East,40.853686,-73.869167,2043,125,1
4,Midland Pky,40.7216285,-73.7843918,1852,114,1
4,E 26th St,40.621579,-73.949748,2040,125,1
2,Unionport Rd,40.8417948,-73.864282,2146,131,1
2,E 178th St,40.842121,-73.882065,2212,134,1
5,Hone Ave,40.869383,-73.857616,2127,129,1
3,Lafayette Ave,40.8220026,-73.8579357,2139,130,1
5,W 72nd St,40.7785652,-73.9815017,2028,123,1
2,Minerva Pl,40.645023,-74.091562,2100,127,1
4,Flatbush Ave,40.6093889,-73.9217935,2013,122,1
1,Avenue H,40.6322787,-73.9373977,2052,126,1
5,W 34th St,40.7497396,-73.987639,2214,134,1
3,90th St,40.75053,-73.876876,2154,132,1
5,E 28th St,40.6073147,-73.9451569,2122,129,1
3,Broadway,40.892084,-73.8971095,2151,132,1
4,West End Ave,40.7764553,-73.9869457,2150,132,1
1,E 77th St,40.6371735,-73.9189077,2108,127,1
3,Flatbush Ave,40.6093889,-73.9217935,2103,127,1
4,Bergen St,40.6739907,-73.9111485,2059,126,1
4,St Peters Ave,40.840697,-73.847798,2021,123,1
5,57th Ave,40.7343492,-73.8735708,2056,126,1
3,Otis Ave,40.5739589,-74.1083821,2048,125,1
2,Sherman Ave,40.8338418,-73.915861,2125,129,1
1,Marine St,40.8406437,-73.7840146,2103,127,1
1,Hemlock St,40.684704,-73.8713701,2147,131,1
4,Audubon Ave,40.8387939,-73.9395951,2109,127,1
5,E 7th St,40.593478,-73.9632624,2143,131,1
3,7th Ave,40.7630704,-73.9820256,2055,126,1
5,111th St,40.6844387,-73.8318863,2059,126,1
2,160th St,40.7338809,-73.8078846,2014,122,1
3,57th Ave,40.7343492,-73.8735708,2012,122,1
2,Hemlock St,40.684704,-73.8713701,2239,136,1
4,W 202nd St,40.861311,-73.921232,2026,123,1
5,Justice Ave,40.736999,-73.875247,2122,129,1
2,Flatbush Ave,40.6093889,-73.9217935,2034,124,1
3,Broadway,40.892084,-73.8971095,2050,126,1
5,W 15th St,40.574793,-73.98215,2055,126,1
3,Fulton St,40.7102369,-74.0078096,2143,131,1
3,Myrtle Ave,40.6969959,-73.9352775,2241,137,1
3,21st Ave,40.7704203,-73.8937505,2148,131,1
2,Blossom Ave,40.752593,-73.829296,2056,126,1
1,E 33rd St,40.6113788,-73.9368975,1931,118,1
4,Townsend Ave,40.8473237,-73.9114808,2027,123,1
2,Parsons Blvd,40.7073827,-73.8037847,2028,123,1
2,E 201st St,40.869871,-73.882819,2102,127,1
1,Perry Ave,40.5769115,-73.9370334,2053,126,1
1,Lillian Wald Dr,40.720305,-73.9773472,1905,115,1
4,57th Ave,40.7343492,-73.8735708,2024,123,1
1,Riverside Dr,40.8424364,-73.9440228,2210,134,1
4,Benedict Ave,40.622896,-74.126156,2100,127,1
5,Flatbush Ave,40.6093889,-73.9217935,2150,132,1
2,Queens Blvd,40.7127672,-73.8275685,1957,120,1
4,38th St,40.7709006,-73.9098041,2249,137,1
2,Webster Ave,40.869266,-73.8802225,2246,137,1
2,Walton Ave,40.83644,-73.918412,2119,128,1
5,Broadway,40.892084,-73.8971095,2237,136,1
4,E 179th St,40.845743,-73.887836,2032,124,1
3,70th Ave,40.7286207,-73.8257796,2125,129,1
5,W 143rd St,40.8191141,-73.9371126,2058,126,1
5,70th Ave,40.7286207,-73.8257796,2205,133,1
4,Unionport Rd,40.8417948,-73.864282,2200,133,1
3,St Nicholas Ave,40.8316081,-73.9411272,2112,128,1
3,Linden Blvd,40.6550142,-73.9054843,2242,137,1
1,E Broadway,40.7141222,-73.9901665,2210,134,1
4,St Johns Pl,40.6698138,-73.9167897,2204,133,1
2,Bergen St,40.6739907,-73.9111485,2017,122,1
4,165th St,40.701366,-73.791869,2007,121,1
3,Sterling Pl,40.6706854,-73.9165092,2139,130,1
5,E 13th St,40.588929,-73.956391,2013,122,1
2,Baxter Ave,40.74704,-73.882989,2043,125,1
5,Edward L Grant Hwy,40.8362051,-73.9224122,2135,130,1
4,Beach Ave,40.82127,-73.863883,2227,135,1
2,90th St,40.75053,-73.876876,2053,126,1
4,32nd Ave,40.7689088,-73.7919872,2101,127,1
4,Justice Ave,40.736999,-73.875247,2041,125,1
3,Warren Pl,40.6877012,-73.99865,2041,125,1
5,Jerome Ave,40.8446726,-73.9145136,2202,133,1
1,Sheepshead Bay Rd,40.5835116,-73.9504072,2156,132,1
5,12th Ave,40.7901862,-73.8169542,1949,119,1
4,Morton St,40.5728091,-74.1310333,2123,129,1
5,E 221st St,40.883155,-73.856276,2058,126,1
1,Sheepshead Bay Rd,40.5835116,-73.9504072,2148,131,1
2,10th Ave,40.8637912,-73.9194094,2028,123,1
2,Ocean Pky,40.6072315,-73.9675403,2201,133,1
5,S 3rd St,40.70817,-73.95066,2154,132,1
5,W 174th St,40.84718,-73.921345,2129,129,1
4,Hull Ave,40.726709,-73.898652,2148,131,1
4,W 156th St,40.8344441,-73.9476638,2236,136,1
5,Hoffman St,40.856875,-73.887702,1959,120,1
2,Broadway,40.892084,-73.8971095,2018,122,1
1,Justice Ave,40.736999,-73.875247,2016,122,1
2,Nichols Ave,40.686619,-73.869155,2205,133,1
5,23rd Ave,40.7664082,-73.8876634,2130,130,1
1,70th Ave,40.7286207,-73.8257796,2025,123,1
2,W 137th St,40.8153746,-73.9398384,2144,131,1
5,Edgecombe Ave,40.830292,-73.9402243,2155,132,1
4,104th St,40.684239,-73.838078,1900,115,1
2,Steinway St,40.7605248,-73.9177499,2138,130,1
1,70th Ave,40.7286207,-73.8257796,1950,120,1
2,70th Ave,40.7286207,-73.8257796,2146,131,1
4,E 7th St,40.593478,-73.9632624,2126,129,1
2,W 233rd St,40.8800308,-73.9021057,2247,137,1
5,Tenney Pl,40.848423,-73.919241,2244,137,1
3,Clay Ave,40.8396776,-73.9057457,2112,128,1
3,Everit St,40.7027544,-73.9942288,2046,125,1
4,90th St,40.75053,-73.876876,2116,128,1
1,W 95th St,40.7939922,-73.9723054,2014,122,1
4,Little West 12th St,40.7403078,-74.0079577,1941,119,1
4,W 45th St,40.7617881,-73.9946308,2229,135,1
3,St Nicholas Ave,40.8316081,-73.9411272,2152,132,1
4,Timpson Pl,40.81218,-73.901093,2211,134,1
1,42nd Rd,40.749424,-73.940535,2130,130,1
2,Willow St,40.70106,-73.9939888,2047,125,1
5,3rd Ave,40.8043853,-73.9353347,2223,135,1
1,Carroll St,40.846319,-73.7833838,2100,127,1
5,W 145th St,40.8264439,-73.9504573,2032,124,1
3,E 7th St,40.593478,-73.9632624,2121,129,1
2,Fulton Ave,40.8356645,-73.9011365,2202,133,1
2,Junction Blvd,40.7324886,-73.8636985,2108,127,1
3,23rd St,40.7414825,-73.9893664,2137,130,1
2,Bedford Park Blvd,40.8726864,-73.887491,2220,135,1
5,W 185th St,40.852213,-73.933226,2205,133,1
3,E Tremont Ave,40.8416938,-73.8434859,2012,122,1
2,Benedict Ave,40.622896,-74.126156,2151,132,1
5,Popham Ave,40.8473916,-73.9218904,2209,133,1
2,Ocean Ave,40.5835902,-73.9483933,2226,135,1
2,W 116th St,40.8033422,-73.9528035,2049,125,1
5,57th Ave,40.7343492,-73.8735708,2057,126,1
1,60th St,40.696799,-73.896772,2219,134,1
1,Oriental Blvd,40.5780885,-73.9416467,2147,131,1
4,Spring St,40.7256722,-74.0040023,1850,114,1
3,Walton Ave,40.83644,-73.918412,2015,122,1
4,2nd Ave,40.7843413,-73.9470257,2006,121,1
3,W 181st St,40.8489559,-73.9328625,2151,132,1
4,Reiss Pl,40.8581786,-73.8709694,2150,132,1
3,Undercliff Ave,40.8450206,-73.9245821,2047,125,1
4,90th St,40.75053,-73.876876,2006,121,1
4,70th Ave,40.7286207,-73.8257796,2102,127,1
5,Ithaca St,40.5591309,-74.121514,2215,134,1
5,Broadway,40.892084,-73.8971095,2203,133,1
3,W 186th St,40.8547094,-73.9387224,2148,131,1
4,172nd St,40.764695,-73.793959,2056,126,1
4,E 207th St,40.875499,-73.876491,2156,132,1
2,Riverside Dr,40.8424364,-73.9440228,2201,133,1
3,Joralemon St,40.6923986,-73.9899736,2039,124,1
1,Stanton St,40.7217186,-73.9893607,2009,121,1
3,Anderson Ave,40.634842,-74.134234,2103,127,1
4,70th Ave,40.7286207,-73.8257796,2156,132,1
1,44th St,40.7684672,-73.9070235,2010,122,1
5,W 52nd St,40.7635851,-73.9852995,2201,133,1
5,Saratoga Ave,40.6614626,-73.9162598,2102,127,1
2,Shakespeare Ave,40.8351662,-73.9239865,2209,133,1
3,E Tremont Ave,40.8416938,-73.8434859,2011,122,1
1,Hamilton Ter,40.8217502,-73.9472408,2145,131,1
2,57th Ave,40.7343492,-73.8735708,2033,124,1
5,70th Ave,40.7286207,-73.8257796,1923,117,1
2,Orloff Ave,40.883648,-73.8934411,2154,132,1
4,14th Ave,40.611038,-74.013482,2214,134,1
4,E 14th St,40.608383,-73.959157,2046,125,1
2,Woodruff Ave,40.654457,-73.960783,2046,125,1
1,Father Zeiser Pl,40.863696,-73.905713,2027,123,1
5,Father Zeiser Pl,40.863696,-73.905713,2135,130,1
3,Plimpton Ave,40.8430697,-73.9226215,2226,135,1
2,E 8th St,40.7285734,-73.9875926,2220,135,1
5,160th St,40.7338809,-73.8078846,2007,121,1
4,70th Ave,40.7286207,-73.8257796,2153,132,1
4,E 28th St,40.6073147,-73.9451569,2105,127,1
2,Kew Gardens Rd,40.711506,-73.828728,2212,134,1
2,Fulton St,40.7102369,-74.0078096,2209,133,1
4,Teller Ave,40.830936,-73.912395,2136,130,1
2,McDonald Ave,40.595256,-73.973476,2225,135,1
4,University Ave,40.8469863,-73.9205513,2207,133,1
5,W 34th St,40.7497396,-73.987639,2155,132,1
2,Matthewson Rd,40.8537406,-73.9204415,2052,126,1
3,Broadway,40.892084,-73.8971095,2041,125,1
2,Bedford Park Blvd,40.8726864,-73.887491,2038,124,1
4,Odell St,40.837073,-73.85437,2202,133,1
5,Ascan Ave,40.711062,-73.845169,1954,120,1
5,W 42nd St,40.7566568,-73.9884224,1953,120,1
4,161st St,40.7337777,-73.8077877,2024,123,1
5,W 34th St,40.7497396,-73.987639,2159,132,1
2,Villa Ave,40.6251458,-74.1450491,2120,129,1
3,Vine St,40.701595,-73.99331,2056,126,1
4,W 135th St,40.8141401,-73.9409365,2000,121,1
5,Baxter Ave,40.74704,-73.882989,2153,132,1
2,Flatbush Ave,40.6093889,-73.9217935,2050,126,1
1,Fulton St,40.7102369,-74.0078096,2114,128,1
3,89th Ave,40.691706,-73.84924,2205,133,1
5,4th Ave,40.7366387,-73.9890162,2036,124,1
5,Woodruff Ave,40.654457,-73.960783,2037,124,1
4,Heyward St,40.701946,-73.955724,2128,129,1
4,Winthrop St,40.6570982,-73.9502145,2114,128,1
5,Ocean Ave,40.5835902,-73.9483933,2133,130,1
5,W 51st St,40.7603124,-73.9794674,2117,128,1
4,W 47th St,40.7631519,-73.993986,2035,124,1
4,W 48th St,40.7604965,-73.9857348,2236,136,1
