Day,Street Name,Latitude,Longitude,Violation Time,Zone,Parking Violation
0,Grand Concourse,40.8791041,-73.8845682,1416,86,1
0,163rd St,40.707016,-73.798258,1402,85,1
0,W 20th St,40.7434266,-73.9998517,1356,84,1
0,Queens Blvd,40.7127672,-73.8275685,1345,83,1
6,56th St,40.6243935,-73.9850787,1534,94,1
6,70th Ave,40.7286207,-73.8257796,1540,95,1
0,E 33rd St,40.6113788,-73.9368975,1154,72,1
0,W 59th St,40.7646364,-73.9737661,1305,79,1
0,5th Ave,40.801971,-73.945508,1452,90,1
6,Bard Ave,40.624485,-74.104443,1443,89,1
0,Roosevelt Ave,40.746238,-73.897224,1530,94,1
0,W 20th St,40.7434266,-73.9998517,1507,91,1
6,Herkimer St,40.6770533,-73.9024403,1433,88,1
0,E 13th St,40.588929,-73.956391,1153,72,1
0,Adam Clayton Powell,40.8092175,-73.9474161643606,1344,83,1
6,164th St,40.7382043,-73.8045817,1328,81,1
6,5th Ave,40.801971,-73.945508,1519,92,1
0,Manton St,40.709342,-73.817798,1449,89,1
6,Grand Concourse,40.8791041,-73.8845682,1433,88,1
0,Broadway,40.892084,-73.8971095,1334,82,1
0,163rd St,40.707016,-73.798258,1516,92,1
6,41st Rd,40.7555552,-73.8333316,1546,95,1
6,Ashland Pl,40.6877778,-73.9783346,1328,81,1
0,Amherst St,40.5769534,-73.951909,1339,82,1
6,83rd St,40.704821,-73.865872,1440,89,1
0,Pearl St,40.7132417,-74.0008916,1339,82,1
0,12th Ave,40.7901862,-73.8169542,1541,95,1
6,W 17th St,40.5753405,-73.9845266,1333,82,1
6,W 31st St,40.7471998,-73.9875144,1453,90,1
6,Gates Ave,40.707831,-73.9037669,1533,94,1
0,Hampton Ave,40.5800972,-73.9458253,1352,84,1
6,Crescent Ave,40.8542936,-73.8853568,1549,95,1
0,W 64th St,40.7751774,-73.9891917,1523,93,1
6,Nostrand Ave,40.6803935,-73.949556,1328,81,1
0,163rd St,40.707016,-73.798258,1505,91,1
6,45th Ave,40.756545,-73.806394,1405,85,1
0,Stanton St,40.7217186,-73.9893607,1438,88,1
0,Lexington Ave,40.7999294,-73.9406665,1156,72,1
6,162nd St,40.7338762,-73.8077853,1401,85,1
0,E 101st St,40.6358306,-73.8867163,1448,89,1
6,Putnam Ave,40.704871,-73.901997,1442,89,1
6,52nd St,40.7453968,-73.9122305,1438,88,1
0,Remsen St,40.6941219,-73.9946181,1525,93,1
0,Roosevelt Ave,40.746238,-73.897224,1338,82,1
0,163rd St,40.707016,-73.798258,1504,91,1
6,Tennis Ct,40.648511,-73.961935,1421,87,1
6,Kissena Blvd,40.7583334,-73.8293576,1549,95,1
0,Roosevelt Ave,40.746238,-73.897224,1429,87,1
6,169th St,40.710153,-73.7942642,1152,72,1
6,E 17th St,40.59692,-73.95411,1418,86,1
0,Justice Ave,40.736999,-73.875247,1155,72,1
0,38th Ave,40.749899,-73.868826,1457,90,1
6,Mount Carmel Pl,40.7398561,-73.977742,1338,82,1
0,Atlantic Ave,40.675959,-73.9044359,1503,91,1
0,Queens Blvd,40.7127672,-73.8275685,1153,72,1
0,E 17th St,40.59692,-73.95411,1520,93,1
6,Myrtle Ave,40.6969959,-73.9352775,1416,86,1
6,Prince St,40.7241951,-73.9977898,1316,80,1
6,7th Ave,40.7630704,-73.9820256,1337,82,1
6,Columbia St,40.6719418,-74.0089774,1441,89,1
6,171st St,40.755736,-73.796126,1326,81,1
0,Webster Ave,40.869266,-73.8802225,1525,93,1
6,Riverside Dr,40.8424364,-73.9440228,1521,93,1
0,W 20th St,40.7434266,-73.9998517,1443,89,1
6,Prince St,40.7241951,-73.9977898,1441,89,1
0,Avenue J,40.6251006,-73.9608191,1308,79,1
0,Pine St,40.6742694,-73.870679,1303,79,1
6,Flatbush Ave,40.6093889,-73.9217935,1458,90,1
0,Madison St,40.703974,-73.904124,1514,92,1
6,W 31st St,40.7471998,-73.9875144,1404,85,1
6,30th St,40.770309,-73.918998,1511,92,1
6,Girard St,40.5800972,-73.9458253,1400,85,1
0,Broome St,40.7193561,-73.9942647,1544,95,1
6,Broadway,40.892084,-73.8971095,1333,82,1
6,Southern Blvd,40.8331369,-73.8902783,1326,81,1
0,Baxter St,40.718442,-73.9987548,1333,82,1
0,43rd Ave,40.758867,-73.779674,1514,92,1
6,Avenue D,40.6536216,-73.9018526,1506,91,1
0,Livingston St,40.6887792,-73.9835545,1412,86,1
0,Oceanview Ave,40.56593,-73.890475,1523,93,1
6,W 42nd St,40.7566568,-73.9884224,1315,80,1
0,Cary Ct,40.623569,-73.964946,1444,89,1
6,Davidson Ave,40.847078,-73.913947,1429,87,1
6,Orchard St,40.7227492,-73.9878545,1414,86,1
6,40th Rd,40.7587658,-73.8304174,1316,80,1
0,Brighton 6th St,40.579572,-73.962203,1431,88,1
0,Merrick Blvd,40.6741148,-73.73025,1338,82,1
6,Broome St,40.7193561,-73.9942647,1421,87,1
6,38th Ave,40.749899,-73.868826,1444,89,1
6,160th St,40.7338809,-73.8078846,1335,82,1
0,Guy R Brewer Blvd,40.7023096,-73.7954098,1305,79,1
6,W 20th St,40.7434266,-73.9998517,1413,86,1
6,Creston Ave,40.8503682,-73.9070204,1400,85,1
6,5th Ave,40.801971,-73.945508,1412,86,1
6,41st St,40.7723439,-73.9053335,1407,85,1
6,Rivington St,40.7204925,-73.9897247,1501,91,1
0,Chrystie St,40.723736,-73.9910072,1437,88,1
0,Roosevelt Ave,40.746238,-73.897224,1420,87,1
6,Gates Ave,40.707831,-73.9037669,1153,72,1
0,31st St,40.7681197,-73.920358,1412,86,1
0,Baxter Ave,40.74704,-73.882989,1356,84,1
6,W 54th St,40.7639826,-73.9823527,1434,88,1
6,41st Rd,40.7555552,-73.8333316,1308,79,1
6,Lenox Ave,40.7664366,-73.9590168,1312,80,1
0,Roosevelt Ave,40.746238,-73.897224,1154,72,1
6,W 26th St,40.7445213,-73.9907355,1548,95,1
0,Lefferts Blvd,40.6657772,-73.8223616,1401,85,1
6,Buhre Ave,40.847375,-73.834241,1546,95,1
0,W 31st St,40.7471998,-73.9875144,1335,82,1
6,56th St,40.6243935,-73.9850787,1341,83,1
6,56th St,40.6243935,-73.9850787,1543,95,1
0,Creston Ave,40.8503682,-73.9070204,1332,82,1
6,Orchard St,40.7227492,-73.9878545,1347,83,1
6,W 63rd St,40.7745584,-73.9896525,1315,80,1
6,Stanton St,40.7217186,-73.9893607,1304,79,1
6,41st Ave,40.7637566,-73.7700427,1306,79,1
6,171st St,40.755736,-73.796126,1318,80,1
6,70th Ave,40.7286207,-73.8257796,1301,79,1
0,Division St,40.7144204,-73.9921352,1433,88,1
0,Sheepshead Bay Rd,40.5835116,-73.9504072,1518,92,1
0,23rd St,40.7414825,-73.9893664,1157,72,1
0,Roosevelt Ave,40.746238,-73.897224,1402,85,1
0,41st Ave,40.7637566,-73.7700427,1445,89,1
6,142nd St,40.6881272,-73.8047569,1402,85,1
6,Moore St,40.571589,-74.141686,1422,87,1
6,Nostrand Ave,40.6803935,-73.949556,1415,86,1
6,Falmouth St,40.5775735,-73.9462811,1426,87,1
6,56th St,40.6243935,-73.9850787,1336,82,1
6,3rd Ave,40.8043853,-73.9353347,1305,79,1
6,99th St,40.737043,-73.859387,1315,80,1
0,41st Ave,40.7637566,-73.7700427,1150,72,1
0,14th Ave,40.611038,-74.013482,1406,85,1
6,Brighton 13th St,40.57952,-73.955849,1431,88,1
6,146th St,40.7871721,-73.820607,1323,81,1
0,124th St,40.7741154,-73.8445289,1414,86,1
6,Sanford Ave,40.7546729,-73.8331797,1417,86,1
0,Park Ave,40.8056738,-73.9384143,1408,85,1
6,4th Ave,40.7366387,-73.9890162,1538,94,1
6,Wooster St,40.7270319,-73.9987176,1353,84,1
0,52nd St,40.7453968,-73.9122305,1325,81,1
0,Fort Washington Ave,40.8592113,-73.934246,1500,91,1
6,Broadway,40.892084,-73.8971095,1348,83,1
6,Shore Rd,40.6158709,-74.037966,1401,85,1
6,Utica Ave,40.679347,-73.9308408,1333,82,1
6,W 66th St,40.7739766,-73.9824554,1533,94,1
6,41st Ave,40.7637566,-73.7700427,1522,93,1
0,Avenue H,40.6322787,-73.9373977,1400,85,1
6,Roosevelt Ave,40.746238,-73.897224,1302,79,1
6,Ludlow St,40.7169046,-73.989985,1511,92,1
0,Walton Ave,40.83644,-73.918412,1325,81,1
0,Kingston Ave,40.66061,-73.942611,1402,85,1
0,165th St,40.701366,-73.791869,1157,72,1
0,165th St,40.701366,-73.791869,1400,85,1
6,Bell Blvd,40.7632599,-73.7707899,1457,90,1
0,Roosevelt Ave,40.746238,-73.897224,1436,88,1
6,Rivington St,40.7204925,-73.9897247,1410,86,1
6,Broadway,40.892084,-73.8971095,1533,94,1
0,Broome St,40.7193561,-73.9942647,1351,84,1
0,11th Ave,40.7877367,-73.8364261,1302,79,1
0,221st St,40.734442,-73.749304,1158,72,1
0,Liberty Ave,40.6744049,-73.8965126,1332,82,1
0,W 53rd St,40.7622003,-73.9800788,1448,89,1
6,Joralemon St,40.6923986,-73.9899736,1344,83,1
6,5th Ave,40.801971,-73.945508,1340,83,1
6,Brighton 11th St,40.580222,-73.957523,1422,87,1
6,Madison Ave,40.7427202,-73.9866348,1534,94,1
6,85th St,40.730929,-73.877104,1359,84,1
6,E 59th St,40.619485,-73.918266,1549,95,1
6,Montgomery St,40.6664718,-73.9605567,1335,82,1
6,Crotona Ave,40.8574286,-73.8818533,1405,85,1
0,Division St,40.7144204,-73.9921352,1457,90,1
6,E 47th St,40.7546125,-73.9737345,1432,88,1
6,5th Ave,40.801971,-73.945508,1302,79,1
6,Coleridge St,40.5771544,-73.9500717,1326,81,1
0,Merrick Blvd,40.6741148,-73.73025,1338,82,1
6,W 67th St,40.7773485,-73.988519,1300,79,1
6,N 3rd St,40.716384,-73.961423,1454,90,1
6,Ovington Ave,40.6248276,-74.0046192,1342,83,1
0,Lefferts Blvd,40.6657772,-73.8223616,1351,84,1
6,Austin St,40.706002,-73.8259549,1318,80,1
6,Jamaica Ave,40.6774489,-73.8985116,1310,80,1
6,162nd St,40.7338762,-73.8077853,1336,82,1
6,N 3rd St,40.716384,-73.961423,1523,93,1
6,Avenue C,40.7280304,-73.9759833,1310,80,1
0,Lefferts Blvd,40.6657772,-73.8223616,1411,86,1
0,Division St,40.7144204,-73.9921352,1534,94,1
6,Sanford Ave,40.7546729,-73.8331797,1321,81,1
6,31st Ave,40.758613,-73.8919252,1311,80,1
0,Jerome Ave,40.8446726,-73.9145136,1352,84,1
6,William St,40.7087143,-74.0072883,1509,91,1
0,E 98th St,40.786562,-73.948517,1417,86,1
6,Atlantic Ave,40.675959,-73.9044359,1336,82,1
0,E 68th St,40.6199999,-73.9114888,1354,84,1
0,Baxter Ave,40.74704,-73.882989,1412,86,1
6,W 70th St,40.7795155,-73.9879153,1410,86,1
0,Beaver St,40.700249,-73.937728,1346,83,1
0,Corbin Pl,40.5757998,-73.9536516,1159,72,1
6,4th Ave,40.7366387,-73.9890162,1418,86,1
0,E 55th St,40.619249,-73.922072,1158,72,1
6,Avenue Z,40.5895534,-73.9398512,1508,91,1
6,Ocean Ave,40.5835902,-73.9483933,1319,80,1
6,1st Ave,40.8251985,-73.80943,1533,94,1
6,Essex St,40.6570179,-73.8722392,1429,87,1
6,Mercer St,40.7256842,-73.9977263,1523,93,1
6,Walton Ave,40.83644,-73.918412,1326,81,1
6,W 145th St,40.8264439,-73.9504573,1530,94,1
6,66th Ave,40.7313595,-73.8450199,1352,84,1
0,Coney Island Ave,40.582634,-73.959993,1504,91,1
0,46th St,40.7566484,-73.9140858,1449,89,1
6,N 8th St,40.718388,-73.957131,1356,84,1
6,83rd St,40.704821,-73.865872,1508,91,1
6,W 89th St,40.7896131,-73.9736025,1545,95,1
6,York Ave,40.7701702,-73.9513442,1413,86,1
0,Roosevelt Ave,40.746238,-73.897224,1529,93,1
0,E 101st St,40.6358306,-73.8867163,1150,72,1
0,W 26th St,40.7445213,-73.9907355,1432,88,1
6,4th Ave,40.7366387,-73.9890162,1306,79,1
6,Ashland Pl,40.6877778,-73.9783346,1446,89,1
0,E 27th St,40.607082,-73.946059,1504,91,1
6,St Nicholas Ave,40.8316081,-73.9411272,1545,95,1
0,W 51st St,40.7603124,-73.9794674,1330,82,1
6,2nd Ave,40.7843413,-73.9470257,1411,86,1
6,68th St,40.744461,-73.896874,1310,80,1
0,Roosevelt Ave,40.746238,-73.897224,1526,93,1
0,Avenue J,40.6251006,-73.9608191,1533,94,1
6,Union Tpke,40.7142562,-73.8315914,1535,94,1
0,Utica Ave,40.679347,-73.9308408,1525,93,1
6,6th Ave,40.7497204,-73.987817,1348,83,1
0,Madison St,40.703974,-73.904124,1450,90,1
0,Grand Concourse,40.8791041,-73.8845682,1325,81,1
0,E 188th St,40.859874,-73.893215,1412,86,1
0,W 38th St,40.7520914,-73.9854115,1439,88,1
6,W 82nd St,40.7838642,-73.9739851,1318,80,1
6,E 10th St,40.6053075,-73.9625623,1447,89,1
0,W 231st St,40.879418,-73.905793,1334,82,1
6,82nd St,40.610196,-74.001554,1336,82,1
0,Baxter Ave,40.74704,-73.882989,1449,89,1
6,Greenwich St,40.7156024,-74.0111062,1436,88,1
6,E 13th St,40.588929,-73.956391,1443,89,1
0,Queens Blvd,40.7127672,-73.8275685,1423,87,1
0,Mott St,40.7190494,-73.9964811,1356,84,1
0,Mulberry St,40.71933,-73.9973036,1332,82,1
6,Baxter Ave,40.74704,-73.882989,1504,91,1
0,149th St,40.7880405,-73.8160568,1443,89,1
6,61st St,40.71085,-73.901266,1353,84,1
6,165th St,40.701366,-73.791869,1408,85,1
0,Roosevelt Ave,40.746238,-73.897224,1407,85,1
0,38th Ave,40.749899,-73.868826,1405,85,1
6,E 183rd St,40.854975,-73.8925,1302,79,1
6,W 21st St,40.5730207,-73.9873319,1321,81,1
0,39th Ave,40.7526866,-73.9329357,1419,86,1
6,W 26th St,40.7445213,-73.9907355,1328,81,1
0,Coney Island Ave,40.582634,-73.959993,1525,93,1
6,Avenue B,40.651407,-73.913407,1350,84,1
6,Court St,40.6940745,-73.9917825,1517,92,1
0,7th Ave,40.7630704,-73.9820256,1438,88,1
0,Sanford Ave,40.7546729,-73.8331797,1432,88,1
6,Bedford Ave,40.7178272,-73.9577249,1354,84,1
6,33rd St,40.7463947,-73.9818293,1453,90,1
6,E 87th St,40.648106,-73.918515,1420,87,1
0,Westchester Ave,40.829753,-73.873728,1335,82,1
6,Prospect Park West,40.6728263,-73.9704006,1302,79,1
6,W 26th St,40.7445213,-73.9907355,1520,93,1
6,49th St,40.7605031,-73.9836073,1444,89,1
0,165th St,40.701366,-73.791869,1406,85,1
0,41st Ave,40.7637566,-73.7700427,1515,92,1
0,Creston Ave,40.8503682,-73.9070204,1510,92,1
6,Bay Ridge Ave,40.6347733,-74.0234269,1529,93,1
0,Division St,40.7144204,-73.9921352,1412,86,1
0,Jerome Ave,40.8446726,-73.9145136,1451,90,1
6,Montgomery St,40.6664718,-73.9605567,1420,87,1
0,10th Ave,40.8637912,-73.9194094,1330,82,1
0,Mott St,40.7190494,-73.9964811,1426,87,1
0,163rd St,40.707016,-73.798258,1454,90,1
6,41st Rd,40.7555552,-73.8333316,1305,79,1
0,165th St,40.701366,-73.791869,1321,81,1
6,Old Slip,40.7037615,-74.0086005,1324,81,1
6,1st Ave,40.8251985,-73.80943,1326,81,1
6,Oceanview Ave,40.56593,-73.890475,1545,95,1
0,E 27th St,40.607082,-73.946059,1402,85,1
0,Canal St,40.7172701,-73.998918,1443,89,1
0,Jamaica Ave,40.6774489,-73.8985116,1304,79,1
6,Avenue O,40.613375,-73.955283,1413,86,1
0,45th St,40.6492944,-74.0096111,1503,91,1
6,70th Ave,40.7286207,-73.8257796,1334,82,1
6,47th Ave,40.750565,-73.794727,1422,87,1
6,W 61st St,40.7696743,-73.9819968,1327,81,1
0,E 27th St,40.607082,-73.946059,1505,91,1
0,E 205th St,40.8750436,-73.8846673,1514,92,1
0,Joralemon St,40.6923986,-73.9899736,1151,72,1
6,Marcy Ave,40.712266,-73.955476,1359,84,1
6,E 13th St,40.588929,-73.956391,1442,89,1
0,Liberty Ave,40.6744049,-73.8965126,1502,91,1
0,Madison St,40.703974,-73.904124,1310,80,1
6,St Johns Pl,40.6698138,-73.9167897,1308,79,1
6,Caton Ave,40.6517838,-73.9624027,1326,81,1
6,Hampton Ave,40.5800972,-73.9458253,1507,91,1
6,8th Ave,40.74658,-73.9975495,1537,94,1
0,40th Rd,40.7587658,-73.8304174,1419,86,1
0,12th Ave,40.7901862,-73.8169542,1355,84,1
6,Baxter Ave,40.74704,-73.882989,1353,84,1
0,Central Park West,40.7692746,-73.9810292,1549,95,1
6,Bay Pky,40.6071243,-73.9884142,1352,84,1
0,89th St,40.750432,-73.877802,1519,92,1
6,W 125th St,40.8175386,-73.9599867,1354,84,1
0,Manhattan Ave,40.8043463,-73.9572939,1423,87,1
6,Spring St,40.7256722,-74.0040023,1428,87,1
6,4th Ave,40.7366387,-73.9890162,1544,95,1
0,49th St,40.7605031,-73.9836073,1319,80,1
6,85th St,40.730929,-73.877104,1522,93,1
6,Thatford Ave,40.6682649,-73.9094058,1307,79,1
6,Eastern Pky,40.6716077,-73.9624286,1154,72,1
0,Kings Hwy,40.607693,-73.960909,1157,72,1
6,Stanhope St,40.709868,-73.911179,1402,85,1
0,E 18th St,40.609942,-73.955598,1420,87,1
6,160th St,40.7338809,-73.8078846,1455,90,1
6,E 70th St,40.620864,-73.909819,1343,83,1
6,Prince St,40.7241951,-73.9977898,1414,86,1
6,Shell Rd,40.5800542,-73.9762628,1530,94,1
0,163rd St,40.707016,-73.798258,1452,90,1
6,Arthur Ave,40.855556,-73.887568,1447,89,1
0,W 26th St,40.7445213,-73.9907355,1509,91,1
6,40th Rd,40.7587658,-73.8304174,1419,86,1
0,W 34th St,40.7497396,-73.987639,1413,86,1
6,164th St,40.7382043,-73.8045817,1322,81,1
6,W 16th St,40.5841905,-73.9848323,1426,87,1
6,10th Ave,40.8637912,-73.9194094,1515,92,1
6,W 71st St,40.7779978,-73.9822883,1355,84,1
0,Unionport Rd,40.8417948,-73.864282,1509,91,1
6,38th Ave,40.749899,-73.868826,1334,82,1
0,164th St,40.7382043,-73.8045817,1351,84,1
0,Dover St,40.5772552,-73.9491509,1157,72,1
0,Valentine Ave,40.850253,-73.900694,1342,83,1
0,Stanton St,40.7217186,-73.9893607,1301,79,1
0,Coney Island Ave,40.582634,-73.959993,1324,81,1
6,N 5th St,40.7141762,-73.9547917,1505,91,1
0,W 63rd St,40.7745584,-73.9896525,1440,89,1
6,165th St,40.701366,-73.791869,1348,83,1
0,E 207th St,40.875499,-73.876491,1451,90,1
0,164th St,40.7382043,-73.8045817,1419,86,1
6,Mulberry St,40.71933,-73.9973036,1335,82,1
6,3rd Ave,40.8043853,-73.9353347,1151,72,1
0,41st Rd,40.7555552,-73.8333316,1444,89,1
0,Roosevelt Ave,40.746238,-73.897224,1504,91,1
6,E 95th St,40.650448,-73.911101,1342,83,1
6,5th Ave,40.801971,-73.945508,1433,88,1
6,W 9th St,40.7341355,-73.9989395,1407,85,1
6,6th Ave,40.7497204,-73.987817,1405,85,1
6,Ralph Ave,40.6788802,-73.9216651,1439,88,1
0,Roosevelt Ave,40.746238,-73.897224,1413,86,1
6,Amsterdam Ave,40.8467328,-73.9318876,1345,83,1
0,89th Ave,40.691706,-73.84924,1514,92,1
6,69th St,40.737639,-73.89593,1350,84,1
0,Tiebout Ave,40.856183,-73.897516,1528,93,1
0,Roosevelt Ave,40.746238,-73.897224,1153,72,1
0,Bainbridge Ave,40.881076,-73.878487,1308,79,1
6,Stockholm St,40.709218,-73.913032,1336,82,1
0,39th Ave,40.7526866,-73.9329357,1414,86,1
0,Kissena Blvd,40.7583334,-73.8293576,1347,83,1
6,Madison Ave,40.7427202,-73.9866348,1357,84,1
6,Maiden Ln,40.709044,-74.008893,1500,91,1
6,E 71st St,40.621324,-73.909106,1406,85,1
6,Downing St,40.685733,-73.961306,1151,72,1
0,37th Ave,40.7626091,-73.8267626,1331,82,1
0,W 42nd St,40.7566568,-73.9884224,1530,94,1
6,W 126th St,40.8150351,-73.9564745,1405,85,1
6,E 186th St,40.857001,-73.891679,1535,94,1
0,Mercer St,40.7256842,-73.9977263,1309,79,1
0,W 26th St,40.7445213,-73.9907355,1308,79,1
6,Rockaway Beach Blvd,40.5878619,-73.808759,1536,94,1
6,W 11th St,40.5920894,-73.9814386,1335,82,1
6,49th St,40.7605031,-73.9836073,1548,95,1
6,Webster Ave,40.869266,-73.8802225,1529,93,1
6,58th St,40.6432972,-74.0194227,1452,90,1
6,Meserole St,40.70823,-73.94164,1315,80,1
0,Queens Blvd,40.7127672,-73.8275685,1320,81,1
6,Union Hall St,40.7041436,-73.7979057,1423,87,1
0,83rd St,40.704821,-73.865872,1427,87,1
6,80th St,40.6793809,-73.8589845,1409,85,1
6,Lexington Ave,40.7999294,-73.9406665,1424,87,1
0,41st Ave,40.7637566,-73.7700427,1359,84,1
6,E 14th St,40.608383,-73.959157,1311,80,1
6,W 24th St,40.5722098,-73.9904238,1354,84,1
6,6th Ave,40.7497204,-73.987817,1302,79,1
6,Roosevelt Ave,40.746238,-73.897224,1526,93,1
6,Avenue R,40.607503,-73.942207,1309,79,1
6,Liberty Ave,40.6744049,-73.8965126,1404,85,1
6,Everit St,40.7027544,-73.9942288,1450,90,1
6,E 186th St,40.857001,-73.891679,1359,84,1
0,85th St,40.730929,-73.877104,1422,87,1
6,82nd St,40.610196,-74.001554,1155,72,1
6,W 111th St,40.8018381,-73.959133,1435,88,1
0,W 43rd St,40.7567697,-73.9865988,1526,93,1
6,Spring St,40.7256722,-74.0040023,1400,85,1
6,160th St,40.7338809,-73.8078846,1446,89,1
0,Fort Washington Ave,40.8592113,-73.934246,1448,89,1
0,W 66th St,40.7739766,-73.9824554,1524,93,1
6,37th Ave,40.7626091,-73.8267626,1448,89,1
0,164th St,40.7382043,-73.8045817,1434,88,1
0,Roosevelt Ave,40.746238,-73.897224,1426,87,1
0,Jerome Ave,40.8446726,-73.9145136,1347,83,1
6,Roosevelt Ave,40.746238,-73.897224,1412,86,1
0,Sutphin Blvd,40.7055897,-73.8100753,1153,72,1
6,87th St,40.706715,-73.862389,1403,85,1
0,W 33rd St,40.5726989,-73.9991284,1323,81,1
0,Broadway,40.892084,-73.8971095,1521,93,1
6,W 125th St,40.8175386,-73.9599867,1523,93,1
0,W 42nd St,40.7566568,-73.9884224,1535,94,1
6,51st St,40.7534706,-73.9097189,1528,93,1
6,Bowery,40.7172381,-73.9954766,1323,81,1
6,N 8th St,40.718388,-73.957131,1307,79,1
6,Snyder Ave,40.65051,-73.9237488,1528,93,1
0,Monroe St,40.6868315,-73.938807,1547,95,1
0,Willoughby St,40.6920468,-73.9824338,1343,83,1
6,Prince St,40.7241951,-73.9977898,1354,84,1
6,9th St,40.6703423,-73.9887362,1357,84,1
6,5th Ave,40.801971,-73.945508,1348,83,1
0,W 58th St,40.7671189,-73.9817098,1453,90,1
6,E 7th St,40.593478,-73.9632624,1411,86,1
0,E 32nd St,40.6312398,-73.9455673,1549,95,1
6,Leroy St,40.730447,-74.004303,1310,80,1
6,Beach 93rd St,40.584181,-73.8148213,1154,72,1
6,87th St,40.706715,-73.862389,1535,94,1
0,Livingston St,40.6887792,-73.9835545,1455,90,1
0,Roosevelt Ave,40.746238,-73.897224,1436,88,1
6,52nd St,40.7453968,-73.9122305,1310,80,1
6,W 20th St,40.7434266,-73.9998517,1303,79,1
0,37th Ave,40.7626091,-73.8267626,1400,85,1
6,4th Ave,40.7366387,-73.9890162,1514,92,1
0,Ocean Pky,40.6072315,-73.9675403,1532,94,1
6,Queens Blvd,40.7127672,-73.8275685,1426,87,1
6,Girard St,40.5800972,-73.9458253,1428,87,1
6,160th St,40.7338809,-73.8078846,1152,72,1
6,41st Ave,40.7637566,-73.7700427,1406,85,1
6,Bridge St,40.6578093,-73.8305585,1157,72,1
0,W 33rd St,40.5726989,-73.9991284,1310,80,1
