Day,Street Name,Latitude,Longitude,Violation Time,Zone,Parking Violation
6,3rd Ave,40.8043853,-73.9353347,0945,59,1
6,30th Ave,40.7666967,-73.9215824,1101,67,1
6,3rd Ave,40.8043853,-73.9353347,0942,59,1
0,W 47th St,40.7631519,-73.993986,1118,68,1
6,Eastern Pky,40.6716077,-73.9624286,1032,64,1
0,Pugsley Ave,40.8325706,-73.857503,1105,67,1
6,5th Ave,40.801971,-73.945508,1012,62,1
0,W 46th St,40.7625283,-73.9944373,1110,68,1
0,Beaver St,40.700249,-73.937728,1036,64,1
6,53rd St,40.6448151,-74.014313,0851,54,1
6,W 27th St,40.5764243,-73.9933895,0854,54,1
6,Perry Ave,40.5769115,-73.9370334,1022,63,1
6,Nostrand Ave,40.6803935,-73.949556,0852,54,1
6,Avenue A,40.7701702,-73.9513442,0853,54,1
6,Brighton 1st Pl,40.575526,-73.965648,1114,68,1
0,Caton Ave,40.6517838,-73.9624027,1125,69,1
6,W 43rd St,40.7567697,-73.9865988,0853,54,1
6,Bainbridge Ave,40.881076,-73.878487,1106,67,1
6,83rd St,40.704821,-73.865872,1140,71,1
6,Eastern Pky,40.6716077,-73.9624286,1142,71,1
6,E 2nd St,40.602021,-73.970509,0959,60,1
6,Hughes Ave,40.848933,-73.89046,1121,69,1
0,E 15th St,40.6056915,-73.9577025,0915,56,1
6,E 76th St,40.6333615,-73.9159757,1027,63,1
6,Roosevelt Ave,40.746238,-73.897224,1142,71,1
0,Union St,40.6779443,-73.9843807,1007,61,1
6,Eastern Pky,40.6716077,-73.9624286,0940,59,1
6,W 77th St,40.782439,-73.98073,0928,57,1
0,Hemlock St,40.684704,-73.8713701,0914,56,1
6,Eastern Pky,40.6716077,-73.9624286,1004,61,1
6,Creston Ave,40.8503682,-73.9070204,1033,64,1
6,Green St,40.63338725,-73.9509266935565,1046,65,1
6,42nd Rd,40.749424,-73.940535,1033,64,1
6,Jamaica Ave,40.6774489,-73.8985116,0927,57,1
6,Jerome Ave,40.8446726,-73.9145136,1026,63,1
0,Roosevelt Ave,40.746238,-73.897224,1056,66,1
6,Victory Blvd,40.613642,-74.115383,0930,58,1
6,Geneva Loop,40.6467405,-73.8789363,0917,56,1
0,Broadway,40.892084,-73.8971095,1054,66,1
0,E 16th St,40.595029,-73.954735,1131,70,1
6,101st Ave,40.681127,-73.857043,0851,54,1
0,Broadway,40.892084,-73.8971095,1128,69,1
6,3rd Ave,40.8043853,-73.9353347,0955,60,1
6,Jamaica Ave,40.6774489,-73.8985116,0908,55,1
6,W 105th St,40.7997711,-73.9662127,1107,67,1
0,99th St,40.737043,-73.859387,0955,60,1
0,W 48th St,40.7604965,-73.9857348,1118,68,1
6,3rd Ave,40.8043853,-73.9353347,1145,71,1
6,Eastern Pky,40.6716077,-73.9624286,1109,67,1
6,Eastern Pky,40.6716077,-73.9624286,1139,70,1
6,Livonia Ave,40.6637042,-73.9004923,0908,55,1
6,Elizabeth St,40.6287103,-74.119005,0910,56,1
6,Broadway,40.892084,-73.8971095,1008,61,1
6,50th St,40.7622406,-73.9860873,0910,56,1
0,165th St,40.701366,-73.791869,1125,69,1
6,Rockaway Blvd,40.6561869,-73.7672496,1124,69,1
6,E Gun Hill Rd,40.871787,-73.8489437,0852,54,1
6,43rd St,40.7762149,-73.8979454,1040,65,1
6,W 35th St,40.5722429,-74.0001711,0954,60,1
0,Madison St,40.703974,-73.904124,1038,64,1
6,E 10th St,40.6053075,-73.9625623,1131,70,1
6,9th St,40.6703423,-73.9887362,0946,59,1
6,Jamaica Ave,40.6774489,-73.8985116,0910,56,1
6,4th Ave,40.7366387,-73.9890162,1117,68,1
6,Main St,40.7569493,-73.8289256,0852,54,1
6,45th Ave,40.756545,-73.806394,1011,62,1
6,23rd Ave,40.7664082,-73.8876634,0856,54,1
6,3rd Ave,40.8043853,-73.9353347,0949,59,1
6,Norfolk St,40.5784216,-73.9388726,0929,57,1
6,Morris Ave,40.8113652,-73.9270455,0909,55,1
6,Baychester Ave,40.8772758,-73.8363967,0913,56,1
6,Greene St,40.73035,-73.994822,1013,62,1
6,3rd Ave,40.8043853,-73.9353347,0948,59,1
6,Junius St,40.662125,-73.901053,0858,54,1
6,W 108th St,40.8036293,-73.9692867,1107,67,1
6,32nd St,40.7711087,-73.9157306,0910,56,1
0,W 33rd St,40.5726989,-73.9991284,1034,64,1
0,Richmond Hill Rd,40.5727054,-74.1443143,1110,68,1
0,Roosevelt Ave,40.746238,-73.897224,1146,71,1
6,41st St,40.7723439,-73.9053335,0912,56,1
6,W 145th St,40.8264439,-73.9504573,1109,67,1
0,90th Ave,40.704876,-73.80099,1149,71,1
6,102nd St,40.742428,-73.860452,0854,54,1
0,60th Ave,40.758342,-73.730612,1025,63,1
6,W 31st St,40.7471998,-73.9875144,1023,63,1
6,E 30th St,40.7416599,-73.9762612,0853,54,1
6,Merrick Blvd,40.6741148,-73.73025,0939,58,1
6,W 230th St,40.8803631,-73.9105548,0925,57,1
6,Jamaica Ave,40.6774489,-73.8985116,0907,55,1
0,W 162nd St,40.835196,-73.938489,1014,62,1
6,E 101st St,40.6358306,-73.8867163,0941,59,1
6,37th Ave,40.7626091,-73.8267626,0852,54,1
0,Roosevelt Ave,40.746238,-73.897224,1128,69,1
0,1st Ave,40.8251985,-73.80943,1112,68,1
6,Pitkin Ave,40.675703,-73.870082,0947,59,1
6,Eastern Pky,40.6716077,-73.9624286,0957,60,1
0,Sackett Ave,40.847068,-73.84657,1142,71,1
6,Queens Blvd,40.7127672,-73.8275685,0941,59,1
6,78th Rd,40.72062,-73.813756,0929,57,1
0,Avenue S,40.603274,-73.959136,0930,58,1
0,Madison St,40.703974,-73.904124,1104,67,1
6,E 87th St,40.648106,-73.918515,1127,69,1
6,Kingston Pl,40.7124611,-73.790599,1040,65,1
0,W 95th St,40.7939922,-73.9723054,0858,54,1
6,3rd Ave,40.8043853,-73.9353347,0958,60,1
0,E 29th St,40.6152395,-73.9457135,1121,69,1
0,51st Ave,40.7377549,-73.8821134,1019,62,1
0,197th St,40.733447,-73.774121,1043,65,1
0,55th St,40.624893,-73.984401,0901,55,1
0,115th St,40.787889,-73.852489,1143,71,1
6,Roosevelt Ave,40.746238,-73.897224,0943,59,1
6,Convent Ave,40.8239713,-73.9467212,1124,69,1
6,Unionport Rd,40.8417948,-73.864282,0852,54,1
6,1st Ave,40.8251985,-73.80943,1025,63,1
0,70th Ave,40.7286207,-73.8257796,1036,64,1
6,Mott St,40.7190494,-73.9964811,1112,68,1
0,86th St,40.622811,-74.0282979,1122,69,1
0,W 7th St,40.6033709,-73.9798185,0927,57,1
0,E 47th St,40.7546125,-73.9737345,1017,62,1
6,Clermont Ave,40.5051812,-74.2297015,1034,64,1
6,Eastern Pky,40.6716077,-73.9624286,0949,59,1
6,Nostrand Ave,40.6803935,-73.949556,0851,54,1
6,3rd Ave,40.8043853,-73.9353347,0942,59,1
6,E 204th St,40.8750321,-73.8874687,1038,64,1
0,E 80th St,40.630758,-73.907188,1132,70,1
0,Barclay Ave,40.761221,-73.815485,1138,70,1
0,86th St,40.622811,-74.0282979,0918,56,1
0,Junction Blvd,40.7324886,-73.8636985,0951,60,1
0,Ludlow St,40.7169046,-73.989985,1129,69,1
0,42nd Ave,40.7602894,-73.7813309,1034,64,1
0,1st Ave,40.8251985,-73.80943,0954,60,1
6,Lefferts Blvd,40.6657772,-73.8223616,0938,58,1
6,E 19th St,40.6280965,-73.958081,0855,54,1
0,38th St,40.7709006,-73.9098041,1135,70,1
6,Shore Pky,40.6025764,-74.0152674,0916,56,1
0,W 26th St,40.7445213,-73.9907355,1117,68,1
6,12th Rd,40.790658,-73.80466,1115,68,1
6,W 90th St,40.7898803,-73.9722771,1107,67,1
6,E Tremont Ave,40.8416938,-73.8434859,0908,55,1
0,163rd St,40.707016,-73.798258,1058,66,1
0,Barclay St,40.7136021,-74.0115902,1048,65,1
6,W 52nd St,40.7635851,-73.9852995,0952,60,1
0,E 15th St,40.6056915,-73.9577025,1125,69,1
6,Eastern Pky,40.6716077,-73.9624286,0943,59,1
6,W 35th St,40.5722429,-74.0001711,0932,58,1
6,Broadway,40.892084,-73.8971095,1113,68,1
6,3rd Ave,40.8043853,-73.9353347,0949,59,1
6,E 19th St,40.6280965,-73.958081,0932,58,1
0,Grand Concourse,40.8791041,-73.8845682,1131,70,1
6,Jamaica Ave,40.6774489,-73.8985116,0908,55,1
6,Washington Ave,40.86038,-73.888886,1142,71,1
0,St Nicholas Ave,40.8316081,-73.9411272,1102,67,1
6,W 45th St,40.7617881,-73.9946308,1140,71,1
6,Henry St,40.7135074,-73.9885984,1103,67,1
0,W 142nd St,40.8181377,-73.9367533,1042,65,1
0,E 70th St,40.620864,-73.909819,1135,70,1
0,W 7th St,40.6033709,-73.9798185,0850,54,1
6,Broadway,40.892084,-73.8971095,0851,54,1
6,E 33rd St,40.6113788,-73.9368975,0851,54,1
0,104th St,40.684239,-73.838078,0950,60,1
0,Queens Blvd,40.7127672,-73.8275685,1019,62,1
6,82nd St,40.610196,-74.001554,0937,58,1
0,Oriental Blvd,40.5780885,-73.9416467,1126,69,1
0,W 43rd St,40.7567697,-73.9865988,1146,71,1
0,161st St,40.7337777,-73.8077877,0946,59,1
6,W 90th St,40.7898803,-73.9722771,0920,57,1
0,W 72nd St,40.7785652,-73.9815017,0950,60,1
0,35th Ave,40.7642328,-73.7879575,1042,65,1
6,Hutchinson River Pky,40.84964235,-73.8364039375,0941,59,1
6,Dean St,40.6830984,-73.9791142,1009,61,1
6,Jamaica Ave,40.6774489,-73.8985116,1103,67,1
6,Broadway,40.892084,-73.8971095,0931,58,1
0,Austin St,40.706002,-73.8259549,1100,67,1
6,Bay Pky,40.6071243,-73.9884142,1049,65,1
6,Eastern Pky,40.6716077,-73.9624286,1138,70,1
6,Caton Ave,40.6517838,-73.9624027,0853,54,1
6,Rockaway Ave,40.6781335,-73.9107586,0924,57,1
6,Lefferts Blvd,40.6657772,-73.8223616,0939,58,1
6,Beach 140th St,40.5747835,-73.8581778,1129,69,1
6,44th Ave,40.7576507,-73.7821851,0955,60,1
6,E 98th St,40.786562,-73.948517,1047,65,1
6,Shore Pky,40.6025764,-74.0152674,0906,55,1
6,E 74th St,40.7710532,-73.9596512,0901,55,1
6,56th St,40.6243935,-73.9850787,0925,57,1
6,Noble St,40.728458,-73.95736,1028,63,1
0,Unionport Rd,40.8417948,-73.864282,1038,64,1
6,3rd Ave,40.8043853,-73.9353347,0941,59,1
6,E 30th St,40.7416599,-73.9762612,0850,54,1
6,1st Ave,40.8251985,-73.80943,1046,65,1
6,Gouverneur St,40.7124981,-73.9837806,0855,54,1
6,Remsen St,40.6941219,-73.9946181,1006,61,1
0,164th St,40.7382043,-73.8045817,0950,60,1
0,86th St,40.622811,-74.0282979,0942,59,1
6,Valentine Ave,40.850253,-73.900694,1020,63,1
6,Morris Park Ave,40.8467876,-73.8591616,0916,56,1
0,W 28th St,40.5734658,-73.9939096,1136,70,1
6,3rd Ave,40.8043853,-73.9353347,1011,62,1
0,Church Ave,40.6492649,-73.9635215,1114,68,1
6,Eastern Pky,40.6716077,-73.9624286,0945,59,1
0,Denman St,40.7466175,-73.8747779,1116,68,1
0,E 55th St,40.619249,-73.922072,0932,58,1
6,E 39th St,40.627515,-73.938421,1020,63,1
0,90th Rd,40.703487,-73.801709,0955,60,1
0,Madison St,40.703974,-73.904124,1055,66,1
6,Jamaica Ave,40.6774489,-73.8985116,0917,56,1
6,Roosevelt Ave,40.746238,-73.897224,0856,54,1
6,Eastern Pky,40.6716077,-73.9624286,1146,71,1
6,3rd Ave,40.8043853,-73.9353347,1007,61,1
6,E 13th St,40.588929,-73.956391,1028,63,1
6,Kings Hwy,40.607693,-73.960909,1027,63,1
6,Angela Dr,40.7003668,-73.9018483,1104,67,1
6,President St,40.6680739,-73.9506525,0919,56,1
0,Jerome Ave,40.8446726,-73.9145136,1114,68,1
6,Webster Ave,40.869266,-73.8802225,1041,65,1
6,W 19th St,40.7460005,-74.0077088,0948,59,1
0,E 92nd St,40.6563536,-73.9213755,1038,64,1
6,41st Ave,40.7637566,-73.7700427,1133,70,1
0,Madison St,40.703974,-73.904124,1056,66,1
6,E 14th St,40.608383,-73.959157,1129,69,1
6,Moore St,40.571589,-74.141686,1032,64,1
6,3rd Ave,40.8043853,-73.9353347,0943,59,1
6,Farmers Blvd,40.694591,-73.76198,0952,60,1
0,3rd Ave,40.8043853,-73.9353347,0933,58,1
6,Eastern Pky,40.6716077,-73.9624286,0856,54,1
6,W 30th St,40.7463686,-73.9874455,1109,67,1
6,Eastern Pky,40.6716077,-73.9624286,1142,71,1
6,Shore Pky,40.6025764,-74.0152674,0930,58,1
6,Eastern Pky,40.6716077,-73.9624286,0947,59,1
0,W 43rd St,40.7567697,-73.9865988,1135,70,1
6,42nd Rd,40.749424,-73.940535,1027,63,1
0,Fulton Ave,40.8356645,-73.9011365,1127,69,1
0,Marcy Ave,40.712266,-73.955476,1106,67,1
6,Bronxdale Ave,40.8516256,-73.8678673,1000,61,1
0,Forsyth St,40.7149038,-73.9944664,1029,63,1
6,3rd Ave,40.8043853,-73.9353347,0959,60,1
6,Barnes Ave,40.8989061,-73.8506235,1001,61,1
0,1st Ave,40.8251985,-73.80943,0900,55,1
6,W 60th St,40.7726872,-73.9911088,1041,65,1
0,Liberty Ave,40.6744049,-73.8965126,1142,71,1
0,Broadway,40.892084,-73.8971095,1143,71,1
0,100th St,40.7524106,-73.8672289,0955,60,1
6,Hoffman St,40.856875,-73.887702,1026,63,1
6,W 58th St,40.7671189,-73.9817098,1134,70,1
0,Monroe St,40.6868315,-73.938807,1108,67,1
0,Ditmars Blvd,40.7698245,-73.9017602,1111,68,1
0,Monroe St,40.6868315,-73.938807,1107,67,1
6,Eastern Pky,40.6716077,-73.9624286,1003,61,1
6,Brighton 6th St,40.579572,-73.962203,0855,54,1
0,42nd Rd,40.749424,-73.940535,1057,66,1
6,86th Rd,40.6948053,-73.8526749,0856,54,1
6,Clark St,40.697224,-73.992124,1135,70,1
0,3rd Ave,40.8043853,-73.9353347,1022,63,1
6,34th St,40.736929,-73.9354309,1046,65,1
6,Broadway,40.892084,-73.8971095,1149,71,1
6,E 198th St,40.869063,-73.889128,0934,58,1
0,E 16th St,40.595029,-73.954735,1042,65,1
0,Liberty Ave,40.6744049,-73.8965126,0959,60,1
6,W 110th St,40.7982705,-73.9525304,0929,57,1
6,Attorney St,40.7212949,-73.982962,1032,64,1
0,Division St,40.7144204,-73.9921352,1046,65,1
6,Queens Blvd,40.7127672,-73.8275685,0938,58,1
0,Roosevelt Ave,40.746238,-73.897224,1112,68,1
6,1st Ave,40.8251985,-73.80943,0852,54,1
0,E 3rd St,40.602122,-73.969576,1024,63,1
6,Port Richmond Ave,40.640356,-74.131563,1119,68,1
6,Greenwich St,40.7156024,-74.0111062,0851,54,1
0,Madison St,40.703974,-73.904124,1050,66,1
0,W 26th St,40.7445213,-73.9907355,1111,68,1
6,Willoughby St,40.6920468,-73.9824338,1145,71,1
6,Livonia Ave,40.6637042,-73.9004923,1137,70,1
0,41st Ave,40.7637566,-73.7700427,1140,71,1
6,51st St,40.7534706,-73.9097189,0850,54,1
0,61st St,40.71085,-73.901266,1013,62,1
0,Tudor City Pl,40.7489365,-73.9705325,1006,61,1
0,E 92nd St,40.6563536,-73.9213755,1018,62,1
6,33rd St,40.7463947,-73.9818293,1050,66,1
6,Eastern Pky,40.6716077,-73.9624286,0936,58,1
6,6th St,40.669847,-73.982428,1119,68,1
0,104th St,40.684239,-73.838078,1036,64,1
0,Parsons Blvd,40.7073827,-73.8037847,1011,62,1
0,99th St,40.737043,-73.859387,1013,62,1
6,Bronxdale Ave,40.8516256,-73.8678673,0947,59,1
6,E 87th St,40.648106,-73.918515,0959,60,1
0,39th Ave,40.7526866,-73.9329357,1056,66,1
6,70th Ave,40.7286207,-73.8257796,1000,61,1
0,Parsons Blvd,40.7073827,-73.8037847,1144,71,1
6,37th Ave,40.7626091,-73.8267626,0941,59,1
6,Eastern Pky,40.6716077,-73.9624286,0937,58,1
0,Willoughby St,40.6920468,-73.9824338,1105,67,1
6,White Plains Rd,40.8421201,-73.8649883,0854,54,1
6,3rd Ave,40.8043853,-73.9353347,1149,71,1
0,Hoffman St,40.856875,-73.887702,1042,65,1
6,3rd Ave,40.8043853,-73.9353347,1147,71,1
0,37th Ave,40.7626091,-73.8267626,1020,63,1
6,E 191st St,40.863981,-73.898204,0916,56,1
0,3rd Ave,40.8043853,-73.9353347,1045,65,1
6,Cadman Plaza West,40.7005674,-73.9907663,1116,68,1
6,41st St,40.7723439,-73.9053335,1127,69,1
6,Madison St,40.703974,-73.904124,0929,57,1
6,W 170th St,40.840362,-73.918062,0910,56,1
6,Queens Blvd,40.7127672,-73.8275685,0946,59,1
6,3rd Ave,40.8043853,-73.9353347,1041,65,1
0,Henry St,40.7135074,-73.9885984,1100,67,1
0,Roosevelt Ave,40.746238,-73.897224,1132,70,1
0,Madison St,40.703974,-73.904124,1057,66,1
6,53rd St,40.6448151,-74.014313,0852,54,1
6,Norfolk St,40.5784216,-73.9388726,0956,60,1
6,E 11th St,40.5827807,-73.9590022,1102,67,1
0,Roosevelt Ave,40.746238,-73.897224,1038,64,1
0,Hemlock St,40.684704,-73.8713701,0902,55,1
0,Roosevelt Ave,40.746238,-73.897224,0954,60,1
0,Roosevelt Ave,40.746238,-73.897224,1115,68,1
0,Roosevelt Ave,40.746238,-73.897224,1004,61,1
0,E 98th St,40.786562,-73.948517,0854,54,1
6,W 11th St,40.5920894,-73.9814386,0952,60,1
0,160th St,40.7338809,-73.8078846,1117,68,1
6,5th Ave,40.801971,-73.945508,1110,68,1
6,Herkimer St,40.6770533,-73.9024403,1002,61,1
6,W 180th St,40.849145,-73.935471,0912,56,1
6,Brighton Beach Ave,40.5773675,-73.9548182,0952,60,1
6,Wygant Pl,40.6364457,-74.1288618,0952,60,1
0,168th Pl,40.715934,-73.7966586,1015,62,1
0,W 47th St,40.7631519,-73.993986,1110,68,1
6,47th St,40.771362,-73.8998657,1031,64,1
6,Ludlow St,40.7169046,-73.989985,1051,66,1
6,Roosevelt Ave,40.746238,-73.897224,0850,54,1
6,4th Ave,40.7366387,-73.9890162,1124,69,1
6,Hughes Ave,40.848933,-73.89046,0945,59,1
6,38th Ave,40.749899,-73.868826,1037,64,1
0,W 72nd St,40.7785652,-73.9815017,1105,67,1
0,Roxbury St,40.633525,-74.161656,0903,55,1
6,Rockaway Ave,40.6781335,-73.9107586,0955,60,1
6,W 233rd St,40.8800308,-73.9021057,1122,69,1
0,Roosevelt Ave,40.746238,-73.897224,0952,60,1
6,40th Rd,40.7587658,-73.8304174,0909,55,1
6,E 64th St,40.618023,-73.914214,1002,61,1
6,3rd Ave,40.8043853,-73.9353347,1031,64,1
0,W 106th St,40.7982075,-73.9604245,0930,58,1
6,Eastern Pky,40.6716077,-73.9624286,0942,59,1
0,W 146th St,40.8222816,-73.9385175,1103,67,1
0,165th St,40.701366,-73.791869,1143,71,1
6,E 29th St,40.6152395,-73.9457135,0853,54,1
6,6th Ave,40.7497204,-73.987817,0959,60,1
0,Essex St,40.6570179,-73.8722392,1139,70,1
0,E 28th St,40.6073147,-73.9451569,1056,66,1
0,37th Ave,40.7626091,-73.8267626,1031,64,1
6,8th Ave,40.74658,-73.9975495,1017,62,1
0,Coney Island Ave,40.582634,-73.959993,0910,56,1
0,163rd St,40.707016,-73.798258,1141,71,1
0,Remsen St,40.6941219,-73.9946181,1147,71,1
6,Rockwell Pl,40.688254,-73.979286,1030,64,1
6,Sanford Ave,40.7546729,-73.8331797,0959,60,1
0,99th St,40.737043,-73.859387,1019,62,1
6,E 13th St,40.588929,-73.956391,0920,57,1
0,Mercer St,40.7256842,-73.9977263,1108,67,1
6,E 27th St,40.607082,-73.946059,0853,54,1
0,41st Ave,40.7637566,-73.7700427,0947,59,1
6,Eastern Pky,40.6716077,-73.9624286,1000,61,1
0,Roosevelt Ave,40.746238,-73.897224,0959,60,1
6,37th Ave,40.7626091,-73.8267626,0857,54,1
6,Baychester Ave,40.8772758,-73.8363967,0910,56,1
6,Eastern Pky,40.6716077,-73.9624286,1006,61,1
6,Eastern Pky,40.6716077,-73.9624286,1112,68,1
6,Ocean Ave,40.5835902,-73.9483933,1124,69,1
0,1st Ave,40.8251985,-73.80943,1131,70,1
6,Queens Blvd,40.7127672,-73.8275685,0940,59,1
0,Bay 37th St,40.5936379,-73.9942255,1023,63,1
6,Church Ave,40.6492649,-73.9635215,1036,64,1
0,Joralemon St,40.6923986,-73.9899736,1106,67,1
0,Jerome Ave,40.8446726,-73.9145136,1037,64,1
0,Madison St,40.703974,-73.904124,1104,67,1
6,49th St,40.7605031,-73.9836073,0929,57,1
0,Broadway,40.892084,-73.8971095,1113,68,1
6,E 183rd St,40.854975,-73.8925,1126,69,1
0,164th St,40.7382043,-73.8045817,1056,66,1
0,Broadway,40.892084,-73.8971095,1100,67,1
0,E 19th St,40.6280965,-73.958081,1137,70,1
6,3rd Ave,40.8043853,-73.9353347,0937,58,1
6,W 169th St,40.840176,-73.925268,0913,56,1
0,Madison St,40.703974,-73.904124,1108,67,1
0,W 118th St,40.8044964,-73.9514862,1125,69,1
0,E 33rd St,40.6113788,-73.9368975,0949,59,1
6,Manhattan Ave,40.8043463,-73.9572939,1046,65,1
0,98th St,40.651481,-73.833132,1056,66,1
0,Liberty Ave,40.6744049,-73.8965126,0958,60,1
0,E 12th St,40.5831065,-73.9573412,1128,69,1
6,Lexington Ave,40.7999294,-73.9406665,0854,54,1
